"METHOD","SITE","SITEVISITID","TRANSECTAREA_ad","GENUS_CODE","AdColCount","AdColDen","TRANSECTAREA_j","JuvColCount","JuvColDen","Ave.size","Ave.od","Ave.rd","Predation","AcuteDZ","ChronicDZ","BLE","AcuteDZ_prev","BLE_prev","ChronicDZ_prev","Adpres.abs","Juvpres.abs","OBS_YEAR","REGION","ISLAND","SEC_NAME","REEF_ZONE","DEPTH_BIN","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","AREA_HA","REP_CARD","RAMP_CURRENT","RAMP_BASIC","MARI2011","MARI2014","TUT10_12","AS_SANCTUARY","bA_BENTHIC_REP_CARD","bBENTHIC_SEC_CODE","bGEN_MHI_STRUCTURE","bPROTECTION","NH","BENTHIC_BASIC","SAMOA_CLIMATE","BENTHIC_2018","NOTES","DB_RZ","STRATANAME","ANALYSIS_SCHEMA","DOMAIN_SCHEMA","ANALYSIS_YEAR"
"SfM","TAU-01294",51186,10,"ACAS",4,0.4,3,0,0,10.3500023314689,5,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"ACSP",6,0.6,3,0,0,14.7108801262837,0,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"ALSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"ASSP",31,3.1,3,2,0.666666666666667,44.7286948851336,9.12903225806452,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"ASTS",20,2,3,0,0,12.2599745257208,7.85,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"COSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"CYPS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"ECHP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"FASP",13,1.3,3,2,0.666666666666667,12.3200946890302,21.4615384615385,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"FAVS",1,0.1,3,0,0,13.6669600841988,3,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"FUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"GASP",10,1,3,0,0,9.55206205216229,7.4,0.5,0.4,0,0,0,0,0,0,1,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"GONS",5,0.5,3,0,0,22.6870158375885,9.6,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"GOSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"HERS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"HESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"HYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"ISSP",2,0.2,3,0,0,44.5392106002278,9,1.5,0.1,0,0,0,0,0,0,1,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"LEPS",2,0.2,3,0,0,12.1323137027678,2.5,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"LEPT",4,0.4,3,0,0,8.70140145200025,7.5,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"LOBS",1,0.1,3,0,0,25.7694101489068,3,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"MESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"MISP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"MOSP",64,6.4,3,5,1.66666666666667,24.0051795397327,20.234375,0.21875,0.7,0,0,0,0,0,0,1,1,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"MYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"OUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"OXSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"PAVS",2,0.2,3,0,0,12.1295129884682,10,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"PHSP",1,0.1,3,0,0,7.6608745967405,30,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"PLSP",4,0.4,3,0,0,16.4088710953181,14,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"POCS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"POSP",3,0.3,3,3,1,8.18382860281253,14,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"SASP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"SCAS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"STSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"STYS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"TURS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01294",51186,10,"SSSS",173,17.3,3,12,4,22.9860961772108,13.6589595375723,0.127167630057803,1.2,0,0,0,0,0,0,1,1,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.211412,-169.434351,8.229198415,8.533983542,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01306",51185,8.7999999,"ACAS",1,0.113636364927686,1,0,0,10.7654261965441,35,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.241813,-169.419129,11.88661993,13.71533069,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01306",51185,8.7999999,"ACSP",9,1.02272728434917,1,0,0,13.2412630713541,5.77777777777778,0.111111111111111,0.113636364927686,0,0,0,0,0,0,1,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.241813,-169.419129,11.88661993,13.71533069,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01306",51185,8.7999999,"ALSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.241813,-169.419129,11.88661993,13.71533069,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01306",51185,8.7999999,"ASSP",8,0.909090919421488,1,1,1,13.0776583262382,22.875,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.241813,-169.419129,11.88661993,13.71533069,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01306",51185,8.7999999,"ASTS",13,1.47727274405992,1,0,0,12.9121104655214,5.92307692307692,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.241813,-169.419129,11.88661993,13.71533069,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01306",51185,8.7999999,"COSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.241813,-169.419129,11.88661993,13.71533069,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
"SfM","TAU-01306",51185,8.7999999,"CYPS",2,0.227272729855372,1,0,0,9.11918025745015,27.5,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Tau","TAU_OPEN","Forereef","Mid",-14.241813,-169.419129,11.88661993,13.71533069,494.905,"Tau","TAU_OPEN","Tau","NOT","NOT","NOT","TAU_OPEN","TAU","TAU","NOT","OPEN",1980,"TAU_OPEN","NOT","TAU_OPEN","Area calculated from 50*50 grids","Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN_Mid_Forereef","TAU_OPEN",2023
