OID_,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,FRAGMENT,JUVENILE,REMNANT,OLD_DEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Length
968,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,POSP,0,0,0,0,40,EM,,,,,,,,,,,,,,,,0.119393156
969,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,PLOB,0,0,0,0,3,MD,,,,,,,,,,,,,,,,0.260993319
970,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,CYPS,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.067964345
971,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,TURS,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.157165612
972,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,POSP,0,0,0,0,7,MD,,,,,,,,,,,,,,,,0.213637608
973,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,PVER,0,0,0,0,,BR,,,,,,,,,,,,,,,,0.069680462
974,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,ASSP,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.123310059
975,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,AMYR,0,0,0,0,5,EM,GAST,10,,,,,,,,,,,,,,0.070662724
976,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,TURS,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.056171658
977,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,TURS,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.080316756
978,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,PLSP,0,0,0,0,,MD,,,,,,,,,,,,,,,,0.064328549
979,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,PLOB,0,0,0,0,,MD,,,,,,,,,,,,,,,,0.067743505
980,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.102933274
981,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,POSP,0,0,0,0,10,MD,,,,,,,,,,,,,,,,0.267342119
982,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,GEDW,0,0,0,0,35,MD,,,,,,,,,,,,,,,,0.124331002
983,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,FMAT,0,0,0,0,40,EM,,,,,,,,,,,,,,,,0.092248219
984,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,TURS,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.051280364
985,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,CYPS,0,0,0,0,40,EM,,,,,,,,,,,,,,,,0.068056417
986,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.324718584
987,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.067847455
988,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,OUSP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.052179621
989,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,FMAT,0,0,0,0,40,EM,,,,,,,,,,,,,,,,0.093954849
990,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,1,MD,,,,,,,,,,,,,,,,0.079212606
991,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,FMAT,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.090554058
992,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,PLOB,0,0,0,0,3,MD,,,,,,,,,,,,,,,,0.075248471
993,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,ACUR,0,0,0,0,70,EM,,,,,,,,,,,,,,,,0.154899828
994,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,PVAR,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.103963969
995,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,25,MD,,,,,,,,,,,,,,,,0.435335394
996,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.0590215
997,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.038494761
998,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,TURS,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.088669796
999,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.074786953
1000,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.065559055
1001,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,TURS,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.286347691
1002,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,PLOB,0,0,0,0,,MD,,,,,,,,,,,,,,,,0.138809756
1003,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.09970054
1004,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.159261335
1005,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.183200079
1006,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,PVAR,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.109042436
1007,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.184249058
1008,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,ASSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.051867504
1009,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,CYPS,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.072581353
1010,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,CYSP,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.092285213
1011,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.065588011
1012,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,GASP,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.092272175
1013,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,CYPS,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.088133514
1014,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,FAVS,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.079267853
1015,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,CYPS,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.095208632
1016,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,GPEC,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.069127168
1017,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,GEDW,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.067878538
1018,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,PVAR,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.050591715
1019,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.074114321
1020,MSL,2022,RA2201,TIN-891,A,5,1,1,0,POSP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.034590975
1021,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,TURS,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.055475267
1022,MSL,2022,RA2201,TIN-891,A,5,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.009385428
1023,MSL,2022,RA2201,TIN-891,A,5,1,1,0,CYPS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.046909276
1024,MSL,2022,RA2201,TIN-891,A,5,1,1,0,STYS,0,0,-1,0,,KN,,,,,,,,,,,,,,,,0.036121001
1025,MSL,2022,RA2201,TIN-891,A,5,1,1,0,CYPS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.030011462
1026,MSL,2022,RA2201,TIN-891,A,5,1,1,0,PSSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.034194481
1027,MSL,2022,RA2201,TIN-891,A,5,1,1,0,PAVS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.035423623
1028,MSL,2022,RA2201,TIN-891,A,5,1,1,0,LEPT,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.038102617
1029,MSL,2022,RA2201,TIN-891,A,5,1,1,0,PAVS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.012026151
1030,MSL,2022,RA2201,TIN-891,A,5,1,1,0,CYPS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.039033805
1031,MSL,2022,RA2201,TIN-891,A,5,1,1,0,GONS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.049444949
1032,MSL,2022,RA2201,TIN-891,A,5,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.023230812
1033,MSL,2022,RA2201,TIN-891,A,5,2.5,1,0,FASP,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.082628762
1034,MSL,2022,RA2201,TIN-891,A,5,1,1,0,PAVS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.012293157
1035,MSL,2022,RA2201,TIN-891,A,5,1,1,0,PAVS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.018918508
1036,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PLUT,0,0,0,0,40,MD,,,,,,,,,,,,,,,,0.066129019
1037,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,FMAT,0,0,-1,0,0,MD,,,,,,,,,,,,,,,,0.034636276
1038,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,ASTS,0,0,0,0,80,MD,,,,,,,,,,,,,,,,0.329169642
1039,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,LPUR,0,0,-1,0,0,EM,,,,,,,,,,,,,,,,0.023939441
1040,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,FMAT,0,0,-1,0,0,EM,,,,,,,,,,,,,,,,0.02313039
1041,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,UNKN,0,0,0,0,75,MD,,,,,,,,,,,,,,,,0.059834044
1042,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,FASP,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.050706803
1043,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,UNKN,0,0,0,0,70,MD,,,,,,,,,,,,,,,,0.086085529
1044,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PSSP,0,0,-1,0,0,EM,,,,,,,,,,,,,,,,0.017262638
1045,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,UNKN,0,0,-1,0,0,EM,,,,,,,,,,,,,,,,0.008567556
1046,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,SCYL,0,0,0,0,5,KN,,,,,,,,,,,,,,,,0.054961439
1047,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,POSP,0,0,0,0,80,MD,,,,,,,,,,,,,,,,0.065281223
1048,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,UNKN,0,0,-1,0,60,EM,,,,,,,,,,,,,,,,0.022299717
1049,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PVAR,0,0,-1,0,10,EM,,,,,,,,,,,,,,,,0.043393868
1050,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PLUT,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.122034746
1051,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,FMAT,0,0,-1,0,0,EM,,,,,,,,,,,,,,,,0.032992745
1052,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,LPUR,0,0,0,0,75,EM,,,,,,,,,,,,,,,,0.06576965
1053,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,ASTS,0,0,-1,0,10,EM,,,,,,,,,,,,,,,,0.043335284
1054,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,FMAT,0,0,0,0,40,EM,,,,,,,,,,,,,,,,0.051652011
1055,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,FMAT,0,0,0,-1,0,EM,,,,,,,,,,,,,,,,0.013983259
1056,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,UNKN,0,0,-1,0,0,EM,,,,,,,,,,,,,,,,0.019994656
1057,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,FMAT,0,0,-1,0,30,EM,,,,,,,,,,,,,,,,0.024656615
1058,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,AMYR,0,0,0,0,75,MD,,,,,,,,,,,,,,,,0.158961272
1059,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,ACAS,0,0,-1,0,0,EM,,,,,,,,,,,,,,,,0.039262434
1060,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PCHI,0,0,0,0,75,EM,,,,,,,,,,,,,,,,0.135351648
1061,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,FASP,0,0,-1,0,60,MD,,,,,,,,,,,,,,,,0.039664271
1062,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,LPUR,0,0,0,0,80,EM,,,,,,,,,,,,,,,,0.06272548
1063,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,STYS,0,0,0,0,0,BR,,,,,,,,,,,,,,,,0.046763303
1064,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,FASP,0,0,-1,0,40,EM,,,,,,,,,,,,,,,,0.024405688
1065,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PLOB,0,0,0,0,40,MD,,,,,,,,,,,,,,,,0.217617982
1066,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PMEA,0,0,0,0,0,BR,,,,,,,,,,,,,,,,0.068687269
1067,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,ASSP,0,0,0,0,75,EM,,,,,,,,,,,,,,,,0.139277709
1068,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,AMYR,0,0,0,0,15,EM,GAST,5,,,,,,,,,,,,,,0.076149206
1069,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,TURS,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.059359223
1070,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,FMAT,0,0,0,0,20,MD,,,,,,,,,,,,,,,,0.048642235
1071,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,FASP,0,0,0,0,80,EM,,,,,,,,,,,,,,,,0.045933013
1072,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,GASP,0,0,0,0,15,MD,,,,,,,,,,,,,,,,0.105212973
1073,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PLOB,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.261781649
1074,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,GEDW,0,0,0,0,40,MD,,,,,,,,,,,,,,,,0.118833601
1075,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,FMAT,0,0,0,0,35,MD,,,,,,,,,,,,,,,,0.087625224
1076,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,TURS,0,0,0,0,85,EM,,,,,,,,,,,,,,,,0.121998303
1077,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PVAR,0,0,0,0,90,EM,,,,,,,,,,,,,,,,0.168469266
1078,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PPRO,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.047977368
1079,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PCHI,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.054032192
1080,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PLSP,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.061465491
1081,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PLOB,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.06540917
1082,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,AMYR,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.047320315
1083,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PCHI,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.051683584
1084,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PLOB,0,0,0,0,10,MD,,,,,,,,,,,,,,,,0.129063419
1085,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,STYS,0,0,0,0,0,BR,,,,,,,,,,,,,,,,0.061241359
1086,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,TURS,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.069590169
1087,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PLOB,0,0,0,0,60,MD,,,,,,,,,,,,,,,,0.103263214
1088,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,FMAT,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.051382065
1089,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,GEDW,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.047169497
1090,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PLUT,0,0,0,0,15,MD,,,,,,,,,,,,,,,,0.090301036
1091,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PCHI,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.087788425
1092,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,UNKN,0,0,0,0,65,MD,,,,,,,,,,,,,,,,0.082233049
1093,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PLOB,0,0,0,0,60,MD,,,,,,,,,,,,,,,,0.117216742
1094,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,PLOB,0,0,0,0,10,MD,,,,,,,,,,,,,,,,0.263755497
1095,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,AMYR,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.045643344
1096,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,TURS,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.157067208
1097,NBO,2022,RA2201,TIN-891,A,0,2.5,1,0,ASTS,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.065676232
1098,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,FAVS,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.063711247
1099,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,GEDW,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.060959011
1100,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PVAR,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.046347179
1101,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,UNKN,0,0,0,0,75,EM,,,,,,,,,,,,,,,,0.050893202
1102,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,ASSP,0,0,-1,0,5,EM,,,,,,,,,,,,,,,,0.037525344
1103,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,ASSP,0,0,-1,0,0,EM,,,,,,,,,,,,,,,,0.013790313
1104,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,ASSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.062470274
1105,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,ASSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.094180367
1106,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,UNKN,0,0,-1,0,5,MD,,,,,,,,,,,,,,,,0.040608598
1107,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,ASTS,0,0,-1,0,0,MD,,,,,,,,,,,,,,,,0.030662061
1108,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,ACUR,0,0,0,0,10,MD,,,,,,,,,,,,,,,,0.060872644
1109,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,LPUR,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.047628554
1110,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PVAR,0,0,-1,0,5,EM,,,,,,,,,,,,,,,,0.041695481
1111,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,ASSP,0,0,-1,0,5,EM,,,,,,,,,,,,,,,,0.033420445
1112,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,UNKN,0,0,-1,0,0,EM,,,,,,,,,,,,,,,,0.015148605
1113,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PLOB,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.319801377
1114,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,10,MD,,,,,,,,,,,,,,,,0.065409266
1115,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,FMAT,0,0,0,0,65,MD,,,,,,,,,,,,,,,,0.090936895
1116,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,CYPS,0,0,-1,0,10,MD,,,,,,,,,,,,,,,,0.041858461
1117,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,GEDW,0,0,0,0,50,MD,,,,,,,,,,,,,,,,0.055162081
1118,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PLSP,0,0,0,0,10,MD,,,,,,,,,,,,,,,,0.057255791
1119,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,FMAT,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.046547655
1120,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PLOB,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.076886499
1121,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PLOB,0,0,0,0,65,MD,,,,,,,,,,,,,,,,0.573531768
1122,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PVAR,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.046478726
1123,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PAVS,0,0,-1,0,10,EM,,,,,,,,,,,,,,,,0.040240058
1124,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PLUT,0,0,0,0,10,MD,,,,,,,,,,,,,,,,0.067335433
1125,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,FASP,0,0,0,0,80,MD,,,,,,,,,,,,,,,,0.148613825
1126,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PAVS,0,0,-1,0,0,EM,,,,,,,,,,,,,,,,0.020218461
1127,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,GASP,0,0,0,0,40,MD,,,,,,,,,,,,,,,,0.109017443
1128,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,GASP,0,0,0,0,5,BR,,,,,,,,,,,,,,,,0.065918564
1129,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,CYPS,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.069717956
1130,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,ASSP,0,0,0,0,15,MD,,,,,,,,,,,,,,,,0.066722137
1131,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,UNKN,0,0,0,0,35,EM,,,,,,,,,,,,,,,,0.053450446
1132,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,UNKN,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.046246271
1133,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PLOB,0,0,0,0,20,MD,,,,,,,,,,,,,,,,0.179091195
1134,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,75,MD,,,,,,,,,,,,,,,,0.072673429
1135,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,AMYR,0,0,0,0,20,MD,,,,,,,,,,,,,,,,0.046214274
1136,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,ASTS,0,0,0,0,80,MD,,,,,,,,,,,,,,,,0.083345207
1137,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,TURS,0,0,0,0,35,EM,,,,,,,,,,,,,,,,0.090021421
1138,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PLOB,0,0,0,0,95,MD,,,,,,,,,,,,,,,,0.208242524
1139,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,GASP,0,0,0,0,5,BR,,,,,,,,,,,,,,,,0.062719546
1140,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,TURS,0,0,0,0,75,EM,,,,,,,,,,,,,,,,0.288383812
1141,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PLUT,0,0,0,0,10,MD,,,,,,,,,,,,,,,,0.153100342
1142,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PLOB,0,0,0,0,15,MD,,,,,,,,,,,,,,,,0.160929081
1143,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PLOB,0,0,0,0,20,MD,,,,,,,,,,,,,,,,0.10037082
1144,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PLOB,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.178159318
1145,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,STYS,0,0,0,0,5,BR,,,,,,,,,,,,,,,,0.045337014
1146,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PLOB,0,0,0,0,90,MD,,,,,,,,,,,,,,,,0.130681862
1147,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,AMYR,0,0,0,0,40,EM,,,,,,,,,,,,,,,,0.049379495
1148,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PLSP,0,0,0,0,20,MD,,,,,,,,,,,,,,,,0.060107065
1149,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,ACUR,0,0,0,0,35,MD,,,,,,,,,,,,,,,,0.058882279
1150,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,PLOB,0,0,0,0,10,MD,,,,,,,,,,,,,,,,0.442223285
1151,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,GASP,0,0,0,0,5,BR,,,,,,,,,,,,,,,,0.059185605
1152,NBO,2022,RA2201,TIN-891,A,5,2.5,1,0,TURS,0,0,0,0,50,MD,,,,,,,,,,,,,,,,0.052120217
1153,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,3,MD,,,,,,,,,,,,,,,,0.321183585
1154,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,FMAT,0,0,0,0,55,MD,,,,,,,,,,,,,,,,0.092067945
1155,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,OUSP,0,0,0,0,20,MD,,,,,,,,,,,,,,,,0.058003338
1156,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,1,MD,,,,,,,,,,,,,,,,0.076710838
1157,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,PLOB,0,0,0,0,7,MD,,,,,,,,,,,,,,,,0.061922687
1158,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,POSP,0,0,0,0,3,MD,,,,,,,,,,,,,,,,0.183540599
1159,JC,2022,MARAMP2022,TIN-891,A,5,2.5,1,0,PLOB,0,0,0,0,1,MD,,,,,,,,,,,,,,,,0.134838757
