FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY_,SPCODE,FRAGMENT_Y,MORPH_CODE,EX_BOUND,OLDDEAD,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,SHAPE_Leng,ADULT_JUV,FRAGMENT,COLONYLENG,MAXD
690,MA,2019, ,SfM30a,5,2.5000000,1.0000000,0,POCS,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051107728928700, ,0,0.000000000000000, 
691,MA,2019, ,SfM30a,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.182290866272000, ,0,0.000000000000000, 
692,MA,2019, ,SfM30a,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.228850737276000, ,0,0.000000000000000, 
693,MA,2019, ,SfM30a,5,2.5000000,1.0000000,0,MPAT,0,EF,0,85,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.269051147225000, ,0,0.000000000000000, 
694,MA,2019, ,SfM30a,5,2.5000000,1.0000000,0,PLOB,0,MD,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.187601705292000, ,0,0.000000000000000, 
695,MA,2019, ,SfM30a,5,2.5000000,1.0000000,0,PLOB,0,MD,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.094395178352900, ,0,0.000000000000000, 
696,MA,2019, ,SfM30a,5,2.5000000,1.0000000,0,MPAT,0,EF,0,25, ,0, ,0, ,0,DIS,55,0, ,0,0, ,0,0,0.071389774760600, ,0,0.000000000000000, 
697,MA,2019, ,SfM30a,5,2.5000000,1.0000000,0,PLOB,0,MD,0,10, ,0, ,0, ,0,SGA,3,0,ALG,3,0, ,0,0,0.252264247509000, ,0,0.000000000000000, 
698,MA,2019, ,SfM30a,5,2.5000000,1.0000000,0,POCS,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.036549283287000, ,0,0.000000000000000, 
699,MA,2019, ,SfM30a,5,2.5000000,1.0000000,0,MCAP,0,EF,0,3, ,0, ,0, ,0,BLE,100,5, ,0,0, ,0,0,0.082043950769300, ,0,0.000000000000000, 
700,MW,2019, ,OAH-SfM30a,1,0.0000000,0.0000000,0,PMEA,0,BR,0,0,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.175382924193000, ,0,0.000000000000000, 
701,MW,2019, ,SfM30a,1,0.0000000,0.0000000,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,2.148489777580000, ,0,0.000000000000000, 
702,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PMEA,0,BR,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.188294662672000, ,0,0.000000000000000, 
703,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PMEA,0,BR,0,1, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.109161348973000, ,0,0.000000000000000, 
704,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.174858257308000, ,0,0.000000000000000, 
705,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PMEA,0,BR,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.265959413866000, ,0,0.000000000000000, 
706,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.174054015210000, ,0,0.000000000000000, 
707,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PMEA,0,BR,0,25,TLS,10, ,0, ,0, ,0,0, ,0,0, ,0,0,0.127136973674000, ,0,0.000000000000000, 
708,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PMEA,0,BR,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.119277533739000, ,0,0.000000000000000, 
709,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PLOB,0,MD,0,10, ,0, ,0, ,0,ALG,2,0,SGA,3,0, ,0,0,0.293202063620000, ,0,0.000000000000000, 
710,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PLOB,0,MD,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.182863282638000, ,0,0.000000000000000, 
711,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,MPAT,0,EM,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.065655844356100, ,0,0.000000000000000, 
712,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PLOB,0,MD,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.089936532007700, ,0,0.000000000000000, 
713,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.298805121841000, ,0,0.000000000000000, 
714,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PMEA,0,BR,0,0,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.175822296037000, ,0,0.000000000000000, 
715,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PMEA,0,BR,0,0,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.239518788021000, ,0,0.000000000000000, 
716,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.090139502267200, ,0,0.000000000000000, 
717,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PLOB,0,MD,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.407112883335000, ,0,0.000000000000000, 
718,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.108890815918000, ,0,0.000000000000000, 
719,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0, ,0,MD,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.318379977385000, ,0,0.000000000000000, 
720,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PMEA,0,BR,0,0,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.084157114610600, ,0,0.000000000000000, 
721,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PLOB,0,MD,0,3,FISH,6, ,0, ,0, ,0,0, ,0,0, ,0,0,0.193205073029000, ,0,0.000000000000000, 
722,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PLOB,0,MD,0,16, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.140754609152000, ,0,0.000000000000000, 
723,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PLOB,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.172503507546000, ,0,0.000000000000000, 
724,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0, ,0,MD,0,6,FISH,3, ,0, ,0, ,0,0, ,0,0, ,0,0,0.192708328793000, ,0,0.000000000000000, 
725,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PLUT,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.483173189191000, ,0,0.000000000000000, 
726,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PMEA,0,BR,0,0,FISH,6, ,0, ,0, ,0,0, ,0,0, ,0,0,0.151058399262000, ,0,0.000000000000000, 
727,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PMEA,0,BR,0,0,FISH,5, ,0, ,0, ,0,0, ,0,0, ,0,0,0.171412134608000, ,0,0.000000000000000, 
728,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,POCS,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.029990830684200, ,0,0.000000000000000, 
729,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,POCS,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024279209795400, ,0,0.000000000000000, 
730,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,POCS,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.020842504640600, ,0,0.000000000000000, 
731,MW,2019, ,SfM30a,0,0.0000000,0.0000000,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.049627109785200, ,0,0.000000000000000, 
