FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY_,SPCODE,FRAGMENT_Y,MORPH_CODE,EX_BOUND,OLDDEAD,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,SHAPE_Leng
774, ,0, , ,0,0,0,0,PLOB,0,EM,0,3,MACA,2, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.032139851
775, ,0, , ,0,0,0,0,POSP,0,EM,0,5, ,0, ,0, ,0,BLE,100,4,ALG,10,0, ,0,0,0.050436593
776, ,0, , ,0,0,0,0,POSP,0,EM,0,0, ,0, ,0, ,0,BLE,100,4, ,0,0, ,0,0,0.020048941
777, ,0, , ,0,0,0,0,PLOB,0,EM,0,5,MACA,5, ,0, ,0,BLE,95,3, ,0,0, ,0,0,0.062369385
778, ,0, , ,0,0,0,0,PLOB,0,EM,0,25,MACA,5, ,0, ,0,BLE,90,4,BLE,10,2, ,0,0,0.161106671
779, ,0, , ,0,0,0,0,PLOB,0,EM,0,20,GAST,2,MACA,1, ,0, ,0,0, ,0,0, ,0,0,0.139680921
780, ,0, , ,0,0,0,0,PLOB,0,EM,0,30, ,0, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.097446191
781, ,0, , ,0,0,0,0,PLOB,0,EM,0,5, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.158210144
782, ,0, , ,0,0,0,0,PLOB,0,EM,0,55, ,0,MACA,4, ,0,BLE,100,4, ,0,0, ,0,0,0.122841687
783, ,0, , ,0,0,0,0,PLOB,0,EM,0,2, ,0, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.014886235
784, ,0, , ,0,0,0,0,PLOB,0,EM,0,0, ,0,MACA,2, ,0,BLE,100,3, ,0,0, ,0,0,0.039751855
785, ,0, , ,0,0,0,0,PLOB,0,EM,0,5, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.039246019
786, ,0, , ,0,0,0,0,PLOB,0,EM,0,0, ,0,MACA,2, ,0,BLE,100,3, ,0,0, ,0,0,0.022539742
787, ,0, , ,0,0,0,0,PLOB,0,EM,0,60, ,0, ,0, ,0,BLE,50,4,BLE,50,1, ,0,0,0.090426988
788, ,0, , ,0,0,0,0,POSP,0,EM,0,45, ,0, ,0, ,0,BLE,60,2, ,0,0, ,0,0,0.058710307
789, ,0, , ,0,0,0,0,PLOB,0,EM,0,0,MACA,1, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.082660088
790, ,0, , ,0,0,0,0,MCAP,0,EF,0,25, ,0, ,0, ,0,BLE,100,5, ,0,0, ,0,0,0.009396276
791, ,0, , ,0,0,0,0,PLOB,0,EM,0,2, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.124612198
792, ,0, , ,0,0,0,0,PLOB,0,EM,0,0, ,0, ,0, ,0,BLE,100,4, ,0,0, ,0,0,0.106301693
793, ,0, , ,0,0,0,0,PLOB,0,EM,0,30,MACA,2, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.097148392
794, ,0, , ,0,0,0,0,PLOB,0,EM,0,5, ,0, ,0, ,0,BLE,100,4, ,0,0, ,0,0,0.10840226
795, ,0, , ,0,0,0,0,PLOB,0,EM,0,25, ,0, ,0, ,0,ALG,5,0,BLE,100,1, ,0,0,0.172667369
796,MA,2019,SE1902,HAW-4278,1,2.5,1,0,MCAP,0,EM,0,15, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.262191379
797,MA,2019,SE1902,HAW-4278,1,2.5,1,0,MCAP,0,EM,0,2, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.111248596
798,MA,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,MD,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.107891241
799,MA,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.210284379
800,MA,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,MD,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.090005555
801,MA,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,MD,0,80, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.358612716
802,MA,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,MD,0,80, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.227568099
803,MA,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,MD,0,60, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.123733989
804,MA,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.205801191
805,MA,2019,SE1902,HAW-4278,1,2.5,1,0,POSP,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.067127118
806,MA,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,EM,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.076323653
807,MA,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,MD,0,70, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.331070882
808,MA,2019,SE1902,HAW-4278,3,2.5,1,0,PMEA,0,BR,0,15, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.336099702
809,MA,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,EM,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.173941254
810,MA,2019,SE1902,HAW-4278,3,2.5,1,0,MCAP,0,EM,0,75, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.166722074
811,MA,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.188383651
812,MA,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.166180897
813,MA,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.098517004
814,MA,2019,SE1902,HAW-4278,3,2.5,1,0,POSP,0,KN,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.120399999
815,MA,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.086092972
816,MA,2019,SE1902,HAW-4278,3,2.5,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.051049878
817,MA,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.13042657
818,MA,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.10800463
819,MA,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,EM,0,20, ,0, ,0, ,0,ALG,2,0, ,0,0, ,0,0,0.105254454
820,MA,2019,SE1902,HAW-4278,1,1,1,0,POCS,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024016868
821,MA,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.037220021
822,MA,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018445595
823,MA,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013263861
824,MA,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.021159632
825,MA,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013515176
826,MA,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013511847
827,MA,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.020670026
828,MA,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.01190378
829,MA,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.011329607
830,MA,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012149486
831,MA,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017710167
832,MA,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.01023914
833,MA,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016124516
834,MA,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.010824509
835,MA,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.03649685
836,MA,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.032099999
837,MA,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.043164801
838,MA,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018216475
839,MA,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.037417242
840,MA,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.020729206
841,MA,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.059791805
842,MA,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.035634956
843,MA,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.035100998
844,MA,2019,SE1902,HAW-4278,3,1,1,0,MOSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.049274132
845,MA,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.038301175
846,MA,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.03375574
847,MA,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.042214334
848,MA,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018740865
849,MA,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,70, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.074653868
850,MA,2019,SE1902,HAW-4278,5,2.5,1,-1, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.003999999
851,MA,2019,SE1902,HAW-4278,7,2.5,1,-1, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.004
852,RS,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.216766587
853,RS,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,MD,0,85, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.323448064
854,RS,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,MD,0,35, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.119870138
855,RS,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.16682281
856,RS,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,MD,0,45, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.179501755
857,RS,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,MD,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.135167526
858,RS,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.03835127
859,RS,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.021223572
860,RS,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012747549
861,RS,2019,SE1902,HAW-4278,1,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.00895377
862,RS,2019,SE1902,HAW-4278,1,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.01163615
863,RS,2019,SE1902,HAW-4278,1,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013200758
864,RS,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.021200001
865,RS,2019,SE1902,HAW-4278,1,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.020597329
866,RS,2019,SE1902,HAW-4278,1,1,1,0,PMEA,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013
867,RS,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.03640467
868,RS,2019,SE1902,HAW-4278,1,2.5,1,0,PLUT,0,MD,0,50, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.234798744
869,RS,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,MD,0,35, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.065299311
870,RS,2019,SE1902,HAW-4278,1,2.5,1,0,PLUT,0,MD,0,95, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.262378067
871,RS,2019,SE1902,HAW-4278,1,2.5,1,0,MCAP,0,EM,0,15, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.262707823
872,RS,2019,SE1902,HAW-4278,1,2.5,1,0,MCAP,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.110034541
873,RS,2019,SE1902,HAW-4278,1,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013373481
874,RS,2019,SE1902,HAW-4278,1,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.035558403
875,RS,2019,SE1902,HAW-4278,1,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.010625441
876,RS,2019,SE1902,HAW-4278,1,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.006670832
877,RS,2019,SE1902,HAW-4278,1,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.010024471
878,RS,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,EM,0,92, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.369751823
879,RS,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,EM,0,90, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.136463805
880,RS,2019,SE1902,HAW-4278,1,2.5,1,0,PLOB,0,EM,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.097682956
881,RS,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.169362629
882,RS,2019,SE1902,HAW-4278,3,2.5,1,0,PMEA,0,BR,0,20, ,0, ,0, ,0,BLE,75,1, ,0,0, ,0,0,0.307327642
883,RS,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.158185019
884,RS,2019,SE1902,HAW-4278,3,2.5,1,0,PLUT,0,MD,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.17369954
885,RS,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,35, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.168138039
886,RS,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.082408009
887,RS,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.129661869
888,RS,2019,SE1902,HAW-4278,3,2.5,1,0,PLUT,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.109177379
889,RS,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,50,MACA,3, ,0, ,0,ALG,2,0, ,0,0, ,0,0,0.102724973
890,RS,2019,SE1902,HAW-4278,3,2.5,1,0,MCAP,0,EM,0,5, ,0, ,0, ,0,BLE,50,1, ,0,0, ,0,0,0.104366135
891,RS,2019,SE1902,HAW-4278,3,2.5,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0,BLE,5,2, ,0,0, ,0,0,0.064132987
892,RS,2019,SE1902,HAW-4278,3,1,1,0,PLUT,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.036614888
893,RS,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031990311
894,RS,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,80, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.166537683
895,RS,2019,SE1902,HAW-4278,3,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.032035137
896,RS,2019,SE1902,HAW-4278,3,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.027734635
897,RS,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050599802
898,RS,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.146704124
899,RS,2019,SE1902,HAW-4278,3,1,1,0,MPAT,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.049701207
900,RS,2019,SE1902,HAW-4278,3,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.021606018
901,RS,2019,SE1902,HAW-4278,3,1,1,0,LESP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.025849564
902,RS,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.038811982
903,RS,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016812198
904,RS,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,MD,0,50, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.039341836
905,RS,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,75, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.089156604
906,RS,2019,SE1902,HAW-4278,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022049264
907,RS,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,50, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.060055391
908,RS,2019,SE1902,HAW-4278,3,2.5,1,0,PLOB,0,MD,0,70, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.084439149
909,RS,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031768223
910,RS,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.020087807
911,RS,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014453373
912,RS,2019,SE1902,HAW-4278,3,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018629009
913,RS,2019,SE1902,HAW-4278,3,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02300978
914,RS,2019,SE1902,HAW-4278,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009278469
915,RS,2019,SE1902,HAW-4278,3,2.5,1,0,PLUT,0,MD,0,80, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.081835263
916,MA,2019,SE1902,HAW-4283,0,2.5,1,0,PLOB,0,EM,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.073648082
917,MA,2019,SE1902,HAW-4283,0,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.065201916
918,MA,2019,SE1902,HAW-4283,0,2.5,1,0,PLOB,0,EM,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.135338539
919,MA,2019,SE1902,HAW-4283,0,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.064064734
920,MA,2019,SE1902,HAW-4283,0,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.192100806
921,MA,2019,SE1902,HAW-4283,0,2.5,1,0,PLOB,0,EM,0,60, ,0, ,0, ,0,DIS,7,0,ALG,3,0, ,0,0,0.322066452
922,MA,2019,SE1902,HAW-4283,0,1,1,0,PLOB,0,EM,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.048485564
923,MA,2019,SE1902,HAW-4283,0,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.086437259
924,MA,2019,SE1902,HAW-4283,0,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.086126069
925,MA,2019,SE1902,HAW-4283,0,2.5,1,0,PLOB,0,EM,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.122103112
926,MA,2019,SE1902,HAW-4283,0,2.5,1,0,PLOB,0,EM,0,12, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.111907998
927,MA,2019,SE1902,HAW-4283,0,2.5,1,0,PLOB,0,EM,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.283980634
928,MA,2019,SE1902,HAW-4283,1,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022337861
929,RS,2019,SE1902,HAW_4283,1,2.5,1,0,PLOB,0,EM,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.191310639
930,RS,2019,SE1902,HAW_4283,1,2.5,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.115304163
931,RS,2019,SE1902,HAW_4283,1,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.211760242
932,RS,2019,SE1902,HAW_4283,1,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.13885244
933,RS,2019,SE1902,HAW_4283,1,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.054289594
934,RS,2019,SE1902,HAW_4283,1,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.034209356
935,RS,2019,SE1902,HAW_4283,1,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.020147952
936,RS,2019,SE1902,HAW_4283,1,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.052990753
937,RS,2019,SE1902,HAW_4283,1,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017274257
938,RS,2019,SE1902,HAW_4283,1,2.5,1,0,PLOB,0,EM,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.113205345
939,RS,2019,SE1902,HAW_4283,1,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.01804245
940,RS,2019,SE1902,HAW_4283,1,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.05833361
941,RS,2019,SE1902,HAW_4283,1,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016546902
942,RS,2019,SE1902,HAW_4283,1,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0056
943,RS,2019,SE1902,HAW_4283,1,2.5,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0,ALG,3,0, ,0,0, ,0,0,0.208704695
944,RS,2019,SE1902,HAW_4283,1,2.5,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.13651381
945,RS,2019,SE1902,HAW_4283,1,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.068880912
946,RS,2019,SE1902,HAW_4283,1,2.5,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.111124839
947,RS,2019,SE1902,HAW_4283,1,2.5,1,0,PLOB,0,EM,0,15,PRED,5, ,0, ,0, ,0,0, ,0,0, ,0,0,0.158385479
948,RS,2019,SE1902,HAW_4283,1,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.090472813
949,RS,2019,SE1902,HAW_4283,1,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.060464866
