FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,JUVENILE,FRAGMENT,REMNANT,OLDDEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Leng,site_seg,SEGAREA
1698,MA,2019,SE1902,HAW-04259,A,10,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.023553556,HAW-4259 10,1
1699,MA,2019,SE1902,HAW-04259,A,10,2.5,1,0,PCOM,0,0,0,0,0,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.069239945,HAW-4259 10,2.5
1700,MA,2019,SE1902,HAW-04259,A,0,2.5,1,0,PCOM,0,0,0,0,0,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.053792193,HAW-4259 0,2.5
1701,MA,2019,SE1902,HAW-04259,A,10,2.5,1,0,PCOM,0,0,0,0,30,BR,DZGN,30,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.075266525,HAW-4259 10,2.5
1702,MA,2019,SE1902,HAW-04259,A,10,2.5,1,0,PCOM,0,0,0,0,3,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.061855396,HAW-4259 10,2.5
1703,MA,2019,SE1902,HAW-04260,A,5,1,1,0,PLOB,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.047350608,HAW-4260 5,1
1704,MA,2019,SE1902,HAW-04260,A,5,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.027190623,HAW-4260 5,1
1705,MA,2019,SE1902,HAW-04260,A,5,2.5,1,0,PLOB,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.05817018,HAW-4260 5,2.5
1706,MA,2019,SE1902,HAW-04260,A,10,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.027598007,HAW-4260 10,1
1707,MA,2019,SE1902,HAW-04260,A,10,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.010444616,HAW-4260 10,1
1708,MA,2019,SE1902,HAW-04260,A,10,2.5,1,0,PLOB,0,0,0,0,45,EM,NA,0,NA,0,NA,0,PRS,3,0,ALG,1,0,NA,0,0,0.440204975,HAW-4260 10,2.5
1709,MA,2019,SE1902,HAW-04260,A,10,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.019800001,HAW-4260 10,1
1710,MA,2019,SE1902,HAW-04260,A,10,1,1,0,MPAT,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.033373043,HAW-4260 10,1
1711,MA,2019,SE1902,HAW-04260,A,10,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.033401348,HAW-4260 10,1
1712,MA,2019,SE1902,HAW-04260,A,15,2.5,1,0,PLOB,0,0,0,0,20,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.137301894,HAW-4260 15,2.5
1713,MA,2019,SE1902,HAW-04260,A,15,2.5,1,0,PVAR,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.062911446,HAW-4260 15,2.5
1714,MA,2019,SE1902,HAW-04260,A,15,2.5,1,0,PVAR,0,0,0,0,3,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.084688723,HAW-4260 15,2.5
1715,MA,2019,SE1902,HAW-04260,A,15,2.5,1,0,PVAR,0,0,0,0,5,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.078062795,HAW-4260 15,2.5
1716,MA,2019,SE1902,HAW-04260,A,15,2.5,1,0,MCAP,0,0,0,0,25,EM,NA,0,NA,0,NA,0,BLE,40,2,NA,0,0,NA,0,0,0.112410408,HAW-4260 15,2.5
1717,MA,2019,SE1902,HAW-04260,A,15,2.5,1,0,PVAR,0,0,0,0,40,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.180111577,HAW-4260 15,2.5
1718,MA,2019,SE1902,HAW-04260,A,15,2.5,1,0,PLOB,0,0,0,0,35,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.104275884,HAW-4260 15,2.5
1719,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,25,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.319155839,HAW-4263 0,2.5
1720,MA,2019,SE1902,HAW-04263,A,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.039023325,HAW-4263 0,1
1721,MA,2019,SE1902,HAW-04263,A,0,1,1,0,PLOB,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.020858093,HAW-4263 0,1
1722,MA,2019,SE1902,HAW-04263,A,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.042568767,HAW-4263 0,1
1723,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,55,MD,NA,0,NA,0,NA,0,ALG,1,0,NA,0,0,NA,0,0,0.066317796,HAW-4263 0,2.5
1724,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.121938551,HAW-4263 0,2.5
1725,MA,2019,SE1902,HAW-04263,A,0,1,1,0,PLOB,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.022673553,HAW-4263 0,1
1726,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,30,MD,NA,0,NA,0,NA,0,ALG,3,0,NA,0,0,NA,0,0,0.109848804,HAW-4263 0,2.5
1727,MA,2019,SE1902,HAW-04263,A,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.010824508,HAW-4263 0,1
1728,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,POSP,0,0,0,0,0,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.05110323,HAW-4263 0,2.5
1729,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,15,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.093370874,HAW-4263 0,2.5
1730,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.077948188,HAW-4263 0,2.5
1731,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.061123563,HAW-4263 0,2.5
1732,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.072474341,HAW-4263 0,2.5
1733,MA,2019,SE1902,HAW-04263,A,0,1,1,0,PLOB,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.029789931,HAW-4263 0,1
1734,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,POSP,0,0,0,0,0,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.059244072,HAW-4263 0,2.5
1735,MA,2019,SE1902,HAW-04263,A,0,1,1,0,PLOB,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.03030594,HAW-4263 0,1
1736,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.091980976,HAW-4263 0,2.5
1737,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,35,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.109873109,HAW-4263 0,2.5
1738,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,80,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.080966782,HAW-4263 0,2.5
1739,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,2,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.083991963,HAW-4263 0,2.5
1740,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,15,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.149101977,HAW-4263 0,2.5
1741,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,5,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.102197652,HAW-4263 0,2.5
1742,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,70,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.102951493,HAW-4263 0,2.5
1743,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,10,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.142218318,HAW-4263 0,2.5
1744,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,15,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.203794505,HAW-4263 0,2.5
1745,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,25,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.248697828,HAW-4263 0,2.5
1746,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.051006862,HAW-4263 0,2.5
1747,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,1,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.330267316,HAW-4263 0,2.5
1748,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,2,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.06240681,HAW-4263 0,2.5
1749,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,10,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.066102724,HAW-4263 0,2.5
1750,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,50,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.233960851,HAW-4263 0,2.5
1751,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,10,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.140294548,HAW-4263 0,2.5
1752,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.051998557,HAW-4263 0,2.5
1753,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,POSP,0,0,0,0,85,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.086782717,HAW-4263 0,2.5
1754,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,20,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.05118916,HAW-4263 0,2.5
1755,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,35,MD,NA,0,NA,0,NA,0,ALG,3,0,NA,0,0,NA,0,0,0.303664239,HAW-4263 0,2.5
1756,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,3,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.053415072,HAW-4263 0,2.5
1757,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PCOM,0,0,0,0,2,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.084960285,HAW-4263 0,2.5
1758,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PCOM,0,0,0,0,0,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.175570186,HAW-4263 0,2.5
1759,MA,2019,SE1902,HAW-04263,A,0,1,1,0,POSP,0,-1,0,0,0,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.02684865,HAW-4263 0,1
1760,MA,2019,SE1902,HAW-04263,A,0,1,1,0,PCOM,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.045351627,HAW-4263 0,1
1761,MA,2019,SE1902,HAW-04263,A,0,1,1,0,PCOM,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.025387005,HAW-4263 0,1
1762,MA,2019,SE1902,HAW-04263,A,0,1,1,0,POSP,0,-1,0,0,0,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.033051021,HAW-4263 0,1
1763,MA,2019,SE1902,HAW-04263,A,0,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.027720028,HAW-4263 0,1
1764,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,3,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.055719476,HAW-4263 0,2.5
1765,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,20,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.30925837,HAW-4263 0,2.5
1766,MA,2019,SE1902,HAW-04263,A,0,1,1,0,POSP,0,-1,0,0,0,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.041959146,HAW-4263 0,1
1767,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PVAR,0,0,0,0,2,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.093960258,HAW-4263 0,2.5
1768,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,55,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.185892254,HAW-4263 0,2.5
1769,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PCOM,0,0,0,0,40,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.154300032,HAW-4263 0,2.5
1770,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,4,MD,NA,0,NA,0,NA,0,ALG,3,0,NA,0,0,NA,0,0,0.188845439,HAW-4263 0,2.5
1771,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,45,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.202790188,HAW-4263 0,2.5
1772,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,3,MD,NA,0,NA,0,NA,0,ALG,2,0,NA,0,0,NA,0,0,0.157870866,HAW-4263 0,2.5
1773,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,2,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.051396596,HAW-4263 0,2.5
1774,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,MOSP,0,0,0,0,5,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.050605632,HAW-4263 0,2.5
1775,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,POSP,0,0,0,0,2,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.098521165,HAW-4263 0,2.5
1776,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PCOM,0,0,0,0,5,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.127101888,HAW-4263 0,2.5
1777,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,POSP,0,0,0,0,1,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.070740724,HAW-4263 0,2.5
1778,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,POSP,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.090315558,HAW-4263 0,2.5
1779,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PLOB,0,0,0,0,2,MD,NA,0,NA,0,NA,0,ALG,1,0,NA,0,0,NA,0,0,0.070653097,HAW-4263 0,2.5
1780,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,PCOM,0,0,0,0,65,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.224080879,HAW-4263 0,2.5
1781,MA,2019,SE1902,HAW-04263,A,0,1,1,0,MOSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.016896449,HAW-4263 0,1
1782,MA,2019,SE1902,HAW-04263,A,0,1,1,0,PLOB,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.03920421,HAW-4263 0,1
1783,MA,2019,SE1902,HAW-04263,A,0,1,1,0,POSP,0,-1,0,0,0,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.04892903,HAW-4263 0,1
1784,MA,2019,SE1902,HAW-04263,A,0,1,1,0,POSP,0,-1,0,0,0,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.036687056,HAW-4263 0,1
1785,MA,2019,SE1902,HAW-04263,A,0,2.5,1,0,POSP,0,0,0,0,2,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.057077666,HAW-4263 0,2.5
1786,MA,2019,SE1902,HAW-04263,A,0,1,1,0,MCAP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.029306143,HAW-4263 0,1
1787,MA,2019,SE1902,HAW-04263,A,0,1,1,0,PLOB,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.020073116,HAW-4263 0,1
1788,MA,2019,SE1902,HAW-04263,A,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.015337861,HAW-4263 0,1
1789,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,10,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.205700875,HAW-4263 10,2.5
1790,MA,2019,SE1902,HAW-04263,A,10,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.029924737,HAW-4263 10,1
1791,MA,2019,SE1902,HAW-04263,A,10,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.029026367,HAW-4263 10,1
1792,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,25,MD,NA,0,NA,0,NA,0,ALG,2,0,NA,0,0,NA,0,0,0.180564364,HAW-4263 10,2.5
1793,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,35,MD,NA,0,NA,0,NA,0,ALG,3,0,NA,0,0,NA,0,0,0.189286159,HAW-4263 10,2.5
1794,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,55,MD,TLS,3,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.127164932,HAW-4263 10,2.5
1795,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,70,MD,NA,0,NA,0,NA,0,ALG,1,0,NA,0,0,NA,0,0,0.301558502,HAW-4263 10,2.5
1796,MA,2019,SE1902,HAW-04263,A,10,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.019816155,HAW-4263 10,1
1797,MA,2019,SE1902,HAW-04263,A,10,1,1,0,MPAT,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.032202485,HAW-4263 10,1
1798,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,MPAT,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.087365039,HAW-4263 10,2.5
1799,MA,2019,SE1902,HAW-04263,A,10,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.013500001,HAW-4263 10,1
1800,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PCOM,0,0,0,0,0,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.058009137,HAW-4263 10,2.5
1801,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PCOM,0,0,0,0,0,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.08260569,HAW-4263 10,2.5
1802,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PCOM,0,0,0,0,40,BR,NA,0,NA,0,NA,0,ALG,3,0,NA,0,0,NA,0,0,0.497519968,HAW-4263 10,2.5
1803,MA,2019,SE1902,HAW-04263,A,10,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.035398588,HAW-4263 10,1
1804,MA,2019,SE1902,HAW-04263,A,10,1,1,0,PCOM,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.037454639,HAW-4263 10,1
1805,MA,2019,SE1902,HAW-04263,A,10,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.010647064,HAW-4263 10,1
1806,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,60,MD,PRED,35,NA,0,NA,0,ALG,3,0,NA,0,0,NA,0,0,0.095061769,HAW-4263 10,2.5
1807,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,20,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.075742986,HAW-4263 10,2.5
1808,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.076932438,HAW-4263 10,2.5
1809,MA,2019,SE1902,HAW-04263,A,10,1,1,0,PLOB,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.034916185,HAW-4263 10,1
1810,MA,2019,SE1902,HAW-04263,A,10,1,1,0,PLOB,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.047894989,HAW-4263 10,1
1811,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,10,MD,NA,0,NA,0,NA,0,ALG,4,0,NA,0,0,NA,0,0,0.063102853,HAW-4263 10,2.5
1812,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,55,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.16143172,HAW-4263 10,2.5
1813,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,5,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.114724757,HAW-4263 10,2.5
1814,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,95,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.094129539,HAW-4263 10,2.5
1815,MA,2019,SE1902,HAW-04263,A,10,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.037093665,HAW-4263 10,1
1816,MA,2019,SE1902,HAW-04263,A,10,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.023420077,HAW-4263 10,1
1817,MA,2019,SE1902,HAW-04263,A,10,1,1,0,PLOB,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.014805405,HAW-4263 10,1
1818,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,POSP,0,0,0,0,0,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.052272459,HAW-4263 10,2.5
1819,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,MCAP,0,0,0,0,2,EM,NA,0,NA,0,NA,0,BLE,100,2,NA,0,0,NA,0,0,0.074718139,HAW-4263 10,2.5
1820,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,MCAP,0,0,0,0,2,EM,NA,0,NA,0,NA,0,BLE,100,2,NA,0,0,NA,0,0,0.0624503,HAW-4263 10,2.5
1821,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.050572028,HAW-4263 10,2.5
1822,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,60,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.196419652,HAW-4263 10,2.5
1823,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.052376044,HAW-4263 10,2.5
1824,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,55,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.091151578,HAW-4263 10,2.5
1825,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,5,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.064722253,HAW-4263 10,2.5
1826,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,PLOB,0,0,0,0,50,EM,NA,0,NA,0,NA,0,ALG,5,0,NA,0,0,NA,0,0,0.34150388,HAW-4263 10,2.5
1827,MA,2019,SE1902,HAW-04263,A,10,2.5,1,0,POSP,0,0,0,0,30,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.064471545,HAW-4263 10,2.5
