"METHOD","SITE","SITEVISITID","TRANSECTAREA_ad","GENUS_CODE","AdColCount","AdColDen","TRANSECTAREA_j","JuvColCount","JuvColDen","Ave.size","Ave.od","Ave.rd","AcuteDZ","ChronicDZ","BLE","AcuteDZ_prev","BLE_prev","ChronicDZ_prev","Adpres.abs","Juvpres.abs","OBS_YEAR","REGION","ISLAND","SEC_NAME","REEF_ZONE","DEPTH_BIN","HABITAT_CODE","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","AREA_HA","REP_CARD","RAMP_CURRENT","RAMP_BASIC","MARI2011","MARI2014","TUT10_12","AS_SANCTUARY","bA_BENTHIC_REP_CARD","bBENTHIC_SEC_CODE","bGEN_MHI_STRUCTURE","bPROTECTION_DS","NH","BENTHIC_BASIC","SAMOA_CLIMATE","BENTHIC_2018","NOTES"
"SfM","KAH-00663",12894,10,"POCS",2,0.2,3,0,0,13.9092424,30,0,0,0,0,0,0,0,1,0,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Shallow","RRB",20.517361,-156.554569,5.790917403,6.400487656,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAH-00663",12894,10,"POSP",52,5.2,3,12,4,18.5065254442308,38.1153846153846,0,0,0,0.3,0,5.76923076923077,0,1,1,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Shallow","RRB",20.517361,-156.554569,5.790917403,6.400487656,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAH-00663",12894,10,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Shallow","RRB",20.517361,-156.554569,5.790917403,6.400487656,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAH-00663",12894,10,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Shallow","RRB",20.517361,-156.554569,5.790917403,6.400487656,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAH-00663",12894,10,"SSSS",59,5.9,3,15,5,18.4743185661017,38.0847457627119,0,0,0,0.4,0,6.77966101694915,0,1,1,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Shallow","RRB",20.517361,-156.554569,5.790917403,6.400487656,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAH-00672",12896,7.5,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Deep","RRB",20.50412,-156.640723,20.42060347,21.63974398,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAH-00672",12896,7.5,"CYPS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Deep","RRB",20.50412,-156.640723,20.42060347,21.63974398,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAH-00672",12896,7.5,"CYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Deep","RRB",20.50412,-156.640723,20.42060347,21.63974398,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAH-00672",12896,7.5,"FUSP",1,0.133333333333333,3,0,0,6.3599135,5,0,0,0,0,0,0,0,1,0,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Deep","RRB",20.50412,-156.640723,20.42060347,21.63974398,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAH-00672",12896,7.5,"LEPT",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Deep","RRB",20.50412,-156.640723,20.42060347,21.63974398,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAH-00672",12896,7.5,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Deep","RRB",20.50412,-156.640723,20.42060347,21.63974398,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAH-00672",12896,7.5,"MOSP",6,0.8,3,7,2.33333333333333,9.72310106666667,40,0.833333333333333,0,0,0.133333333333333,0,16.6666666666667,0,1,1,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Deep","RRB",20.50412,-156.640723,20.42060347,21.63974398,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAH-00672",12896,7.5,"PAVS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Deep","RRB",20.50412,-156.640723,20.42060347,21.63974398,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAH-00672",12896,7.5,"POCS",0,0,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Deep","RRB",20.50412,-156.640723,20.42060347,21.63974398,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAH-00672",12896,7.5,"POSP",50,6.66666666666667,3,54,18,13.90290102,29.62,0.16,0,0,0,0,0,0,1,1,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Deep","RRB",20.50412,-156.640723,20.42060347,21.63974398,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAH-00672",12896,7.5,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Deep","RRB",20.50412,-156.640723,20.42060347,21.63974398,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAH-00672",12896,7.5,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Deep","RRB",20.50412,-156.640723,20.42060347,21.63974398,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAH-00672",12896,7.5,"SSSS",57,7.6,3,64,21.3333333333333,13.3305889631579,30.280701754386,0.228070175438596,0,0,0.133333333333333,0,1.75438596491228,0,1,1,2019,"MHI","Kahoolawe","KAH_SOUTH","Forereef","Deep","RRB",20.50412,-156.640723,20.42060347,21.63974398,200,"Maui-nui","KAH_SOUTH","KAH_SOUTH","NOT","NOT","NOT","NOT","KAH_CR","KAH_SO","CR","OPEN",944,"KAH_CRSO_CR_OPEN","NOT","KAH_SOUTH","Unkown Size .. Setting to 1/6 of our very rough ballpark estimate of habitat area. It seems low! Critical point for now is that all Kahoolawe sectors are eqaully sized"
"SfM","KAU-02166",13205,10,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kauai","KAU_NAPALI","Forereef","Shallow","ROB",22.11205,-159.73892,3.047851265,3.962206644,397.7237848,"Kaa-Nii","KAU_NAPALI","KAU_NAPALI","NOT","NOT","NOT","NOT","KAU_SI","KAU_NA","SI","OPEN",1591,"KAU_SINA_SI_OPEN","NOT","KAU_NAPALI",""
"SfM","KAU-02166",13205,10,"CYPS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kauai","KAU_NAPALI","Forereef","Shallow","ROB",22.11205,-159.73892,3.047851265,3.962206644,397.7237848,"Kaa-Nii","KAU_NAPALI","KAU_NAPALI","NOT","NOT","NOT","NOT","KAU_SI","KAU_NA","SI","OPEN",1591,"KAU_SINA_SI_OPEN","NOT","KAU_NAPALI",""
"SfM","KAU-02166",13205,10,"CYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kauai","KAU_NAPALI","Forereef","Shallow","ROB",22.11205,-159.73892,3.047851265,3.962206644,397.7237848,"Kaa-Nii","KAU_NAPALI","KAU_NAPALI","NOT","NOT","NOT","NOT","KAU_SI","KAU_NA","SI","OPEN",1591,"KAU_SINA_SI_OPEN","NOT","KAU_NAPALI",""
"SfM","KAU-02166",13205,10,"FUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kauai","KAU_NAPALI","Forereef","Shallow","ROB",22.11205,-159.73892,3.047851265,3.962206644,397.7237848,"Kaa-Nii","KAU_NAPALI","KAU_NAPALI","NOT","NOT","NOT","NOT","KAU_SI","KAU_NA","SI","OPEN",1591,"KAU_SINA_SI_OPEN","NOT","KAU_NAPALI",""
"SfM","KAU-02166",13205,10,"LEPT",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kauai","KAU_NAPALI","Forereef","Shallow","ROB",22.11205,-159.73892,3.047851265,3.962206644,397.7237848,"Kaa-Nii","KAU_NAPALI","KAU_NAPALI","NOT","NOT","NOT","NOT","KAU_SI","KAU_NA","SI","OPEN",1591,"KAU_SINA_SI_OPEN","NOT","KAU_NAPALI",""
"SfM","KAU-02166",13205,10,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kauai","KAU_NAPALI","Forereef","Shallow","ROB",22.11205,-159.73892,3.047851265,3.962206644,397.7237848,"Kaa-Nii","KAU_NAPALI","KAU_NAPALI","NOT","NOT","NOT","NOT","KAU_SI","KAU_NA","SI","OPEN",1591,"KAU_SINA_SI_OPEN","NOT","KAU_NAPALI",""
"SfM","KAU-02166",13205,10,"MOSP",4,0.4,3,0,0,8.911092675,13.75,0,0,0,0,0,0,0,1,0,2019,"MHI","Kauai","KAU_NAPALI","Forereef","Shallow","ROB",22.11205,-159.73892,3.047851265,3.962206644,397.7237848,"Kaa-Nii","KAU_NAPALI","KAU_NAPALI","NOT","NOT","NOT","NOT","KAU_SI","KAU_NA","SI","OPEN",1591,"KAU_SINA_SI_OPEN","NOT","KAU_NAPALI",""
"SfM","KAU-02166",13205,10,"PAVS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kauai","KAU_NAPALI","Forereef","Shallow","ROB",22.11205,-159.73892,3.047851265,3.962206644,397.7237848,"Kaa-Nii","KAU_NAPALI","KAU_NAPALI","NOT","NOT","NOT","NOT","KAU_SI","KAU_NA","SI","OPEN",1591,"KAU_SINA_SI_OPEN","NOT","KAU_NAPALI",""
"SfM","KAU-02166",13205,10,"POCS",13,1.3,3,1,0.333333333333333,12.9347414384615,1.92307692307692,0,0,0,0.1,0,7.69230769230769,0,1,1,2019,"MHI","Kauai","KAU_NAPALI","Forereef","Shallow","ROB",22.11205,-159.73892,3.047851265,3.962206644,397.7237848,"Kaa-Nii","KAU_NAPALI","KAU_NAPALI","NOT","NOT","NOT","NOT","KAU_SI","KAU_NA","SI","OPEN",1591,"KAU_SINA_SI_OPEN","NOT","KAU_NAPALI",""
"SfM","KAU-02166",13205,10,"POSP",2,0.2,3,0,0,1.60083755,0,0,0,0,0,0,0,0,1,0,2019,"MHI","Kauai","KAU_NAPALI","Forereef","Shallow","ROB",22.11205,-159.73892,3.047851265,3.962206644,397.7237848,"Kaa-Nii","KAU_NAPALI","KAU_NAPALI","NOT","NOT","NOT","NOT","KAU_SI","KAU_NA","SI","OPEN",1591,"KAU_SINA_SI_OPEN","NOT","KAU_NAPALI",""
"SfM","KAU-02166",13205,10,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kauai","KAU_NAPALI","Forereef","Shallow","ROB",22.11205,-159.73892,3.047851265,3.962206644,397.7237848,"Kaa-Nii","KAU_NAPALI","KAU_NAPALI","NOT","NOT","NOT","NOT","KAU_SI","KAU_NA","SI","OPEN",1591,"KAU_SINA_SI_OPEN","NOT","KAU_NAPALI",""
"SfM","KAU-02166",13205,10,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kauai","KAU_NAPALI","Forereef","Shallow","ROB",22.11205,-159.73892,3.047851265,3.962206644,397.7237848,"Kaa-Nii","KAU_NAPALI","KAU_NAPALI","NOT","NOT","NOT","NOT","KAU_SI","KAU_NA","SI","OPEN",1591,"KAU_SINA_SI_OPEN","NOT","KAU_NAPALI",""
"SfM","KAU-02166",13205,10,"SSSS",19,1.9,3,1,0.333333333333333,10.8946149736842,4.21052631578947,0,0,0,0.1,0,5.26315789473684,0,1,1,2019,"MHI","Kauai","KAU_NAPALI","Forereef","Shallow","ROB",22.11205,-159.73892,3.047851265,3.962206644,397.7237848,"Kaa-Nii","KAU_NAPALI","KAU_NAPALI","NOT","NOT","NOT","NOT","KAU_SI","KAU_NA","SI","OPEN",1591,"KAU_SINA_SI_OPEN","NOT","KAU_NAPALI",""
"SfM","LAN-01768",12916,10,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_NORTH","Forereef","Mid","AGR",20.869365,-156.833874,11.27704968,13.41054557,599.9003844,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2400,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01768",12916,10,"CYPS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_NORTH","Forereef","Mid","AGR",20.869365,-156.833874,11.27704968,13.41054557,599.9003844,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2400,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01768",12916,10,"CYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_NORTH","Forereef","Mid","AGR",20.869365,-156.833874,11.27704968,13.41054557,599.9003844,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2400,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01768",12916,10,"FUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_NORTH","Forereef","Mid","AGR",20.869365,-156.833874,11.27704968,13.41054557,599.9003844,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2400,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01768",12916,10,"LEPT",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_NORTH","Forereef","Mid","AGR",20.869365,-156.833874,11.27704968,13.41054557,599.9003844,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2400,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01768",12916,10,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_NORTH","Forereef","Mid","AGR",20.869365,-156.833874,11.27704968,13.41054557,599.9003844,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2400,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01768",12916,10,"MOSP",72,7.2,3,8,2.66666666666667,26.2464184055556,17.5555555555556,0.222222222222222,0,0,1.6,0,22.2222222222222,0,1,1,2019,"MHI","Lanai","LAN_NORTH","Forereef","Mid","AGR",20.869365,-156.833874,11.27704968,13.41054557,599.9003844,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2400,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01768",12916,10,"PAVS",3,0.3,3,0,0,13.7016336666667,23.3333333333333,0,0,0,0.1,0,33.3333333333333,0,1,0,2019,"MHI","Lanai","LAN_NORTH","Forereef","Mid","AGR",20.869365,-156.833874,11.27704968,13.41054557,599.9003844,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2400,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01768",12916,10,"POCS",8,0.8,3,0,0,15.70616425,22.875,0.125,0,0,0.3,0,37.5,0,1,0,2019,"MHI","Lanai","LAN_NORTH","Forereef","Mid","AGR",20.869365,-156.833874,11.27704968,13.41054557,599.9003844,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2400,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01768",12916,10,"POSP",22,2.2,3,0,0,73.27717966,50.85,0.25,0.1,0,0,4.54545454545455,0,0,1,0,2019,"MHI","Lanai","LAN_NORTH","Forereef","Mid","AGR",20.869365,-156.833874,11.27704968,13.41054557,599.9003844,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2400,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01768",12916,10,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_NORTH","Forereef","Mid","AGR",20.869365,-156.833874,11.27704968,13.41054557,599.9003844,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2400,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01768",12916,10,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_NORTH","Forereef","Mid","AGR",20.869365,-156.833874,11.27704968,13.41054557,599.9003844,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2400,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01768",12916,10,"SSSS",105,10.5,3,8,2.66666666666667,34.1945624601942,24.6019417475728,0.213592233009709,0.1,0,2,0.952380952380952,19.047619047619,0,1,1,2019,"MHI","Lanai","LAN_NORTH","Forereef","Mid","AGR",20.869365,-156.833874,11.27704968,13.41054557,599.9003844,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2400,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01788",12913,10,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_NORTH","Forereef","Shallow","AGR",20.866011,-156.833808,3.047851265,4.266991771,631.8075072,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2527,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01788",12913,10,"CYPS",19,1.9,3,9,3,7.24996425263158,18.1578947368421,0.263157894736842,0.1,0,0.2,5.26315789473684,10.5263157894737,0,1,1,2019,"MHI","Lanai","LAN_NORTH","Forereef","Shallow","AGR",20.866011,-156.833808,3.047851265,4.266991771,631.8075072,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2527,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01788",12913,10,"CYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_NORTH","Forereef","Shallow","AGR",20.866011,-156.833808,3.047851265,4.266991771,631.8075072,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2527,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01788",12913,10,"FUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_NORTH","Forereef","Shallow","AGR",20.866011,-156.833808,3.047851265,4.266991771,631.8075072,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2527,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01788",12913,10,"LEPT",2,0.2,3,0,0,11.03107695,2,0,0,0,0.1,0,50,0,1,0,2019,"MHI","Lanai","LAN_NORTH","Forereef","Shallow","AGR",20.866011,-156.833808,3.047851265,4.266991771,631.8075072,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2527,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01788",12913,10,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_NORTH","Forereef","Shallow","AGR",20.866011,-156.833808,3.047851265,4.266991771,631.8075072,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2527,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01788",12913,10,"MOSP",69,6.9,3,4,1.33333333333333,30.8948127130435,21.0289855072464,0.289855072463768,0.4,0.1,1.3,5.79710144927536,18.8405797101449,1.44927536231884,1,1,2019,"MHI","Lanai","LAN_NORTH","Forereef","Shallow","AGR",20.866011,-156.833808,3.047851265,4.266991771,631.8075072,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2527,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
"SfM","LAN-01788",12913,10,"PAVS",20,2,3,0,0,23.820074475,35.75,0,0,0,0.4,0,20,0,1,0,2019,"MHI","Lanai","LAN_NORTH","Forereef","Shallow","AGR",20.866011,-156.833808,3.047851265,4.266991771,631.8075072,"Maui-nui","LAN_NORTH","LAN_NORTH","NOT","NOT","NOT","NOT","LAN_CR","LAN_NO","CR","OPEN",2527,"LAN_CRNO_CR_OPEN","NOT","LAN_NORTH",""
