"METHOD","SITE","SITEVISITID","SEGMENT","SEG_ad","GENUS_CODE","AdColCount","AdColDen","SEGAREA_j","JuvColCount","JuvColDen","Ave.size","Ave.od","Ave.rd","AcuteDZ","ChronicDZ","BLE","Adpres.abs","Juvpres.abs","OBS_YEAR","REGION","ISLAND","SEC_NAME","REEF_ZONE","DEPTH_BIN","HABITAT_CODE","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","TRANSECT","SITE_SEG","ANALYST","AREA_HA","REP_CARD","RAMP_CURRENT","RAMP_BASIC","MARI2011","MARI2014","TUT10_12","AS_SANCTUARY","bA_BENTHIC_REP_CARD","bBENTHIC_SEC_CODE","bGEN_MHI_STRUCTURE","bPROTECTION_DS","NH","BENTHIC_BASIC","SAMOA_CLIMATE","BENTHIC_2018","NOTES"
"SfM","MAI-02502",12673,10,2.5,"FUSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_10","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,10,2.5,"GARS",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_10","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,10,2.5,"LEPT",1,0.4,1,0,0,8.442778,4,0,0,0,0,1,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_10","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,10,2.5,"MOSP",11,4.4,1,3,3,13.0243275,17.7272727272727,0,0,0,0.4,1,1,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_10","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,10,2.5,"PAVS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_10","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,10,2.5,"POCS",1,0.4,1,2,2,15.2579553,55,0,0,0,0,1,1,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_10","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,10,2.5,"POSP",29,11.6,1,0,0,18.3232687482759,14.1034482758621,0,0,0,0,1,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_10","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,10,2.5,"PSSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_10","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,10,2.5,"UNKN",0,0,1,4,4,NA,NA,NA,NA,NA,NA,0,1,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_10","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,10,2.5,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_10","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,10,2.5,"LESP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_10","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,10,2.5,"SSSS",42,16.8,1,9,9,16.6272173690476,15.7857142857143,0,0,0,0.4,1,1,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_10","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,15,2.5,"CYPS",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_15","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,15,2.5,"CYSP",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_15","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,15,2.5,"FUSP",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_15","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,15,2.5,"GARS",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_15","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,15,2.5,"LEPT",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_15","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,15,2.5,"MOSP",12,4.8,NA,NA,NA,11.95152005,10.4166666666667,0,0,0,0.4,1,NA,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_15","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,15,2.5,"PAVS",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_15","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,15,2.5,"POCS",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_15","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,15,2.5,"POSP",45,18,NA,NA,NA,17.3132198355556,15.7111111111111,0.0222222222222222,0,0,0,1,NA,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_15","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,15,2.5,"PSSP",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_15","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,15,2.5,"UNKN",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_15","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,15,2.5,"BASP",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_15","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,15,2.5,"LESP",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_15","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02502",12673,15,2.5,"SSSS",57,22.8,NA,NA,NA,16.1844409333333,14.5964912280702,0.0175438596491228,0,0,0.4,1,NA,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.80669,-156.6233,3.962206644,4.571777,1,"MAI-02502_15","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,0,2.5,"CYPS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_0","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,0,2.5,"CYSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_0","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,0,2.5,"FUSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_0","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,0,2.5,"GARS",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_0","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,0,2.5,"LEPT",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_0","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,0,2.5,"MOSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_0","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,0,2.5,"PAVS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_0","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,0,2.5,"POCS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_0","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,0,2.5,"POSP",1,0.4,1,0,0,6.338612,5,0,0,0,0,1,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_0","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,0,2.5,"PSSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_0","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,0,2.5,"UNKN",0,0,1,2,2,NA,NA,NA,NA,NA,NA,0,1,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_0","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,0,2.5,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_0","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,0,2.5,"LESP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_0","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,0,2.5,"SSSS",1,0.4,1,2,2,6.338612,5,0,0,0,0,1,1,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_0","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,5,2.5,"CYPS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_5","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,5,2.5,"CYSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_5","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,5,2.5,"FUSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_5","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,5,2.5,"GARS",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_5","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,5,2.5,"LEPT",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_5","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,5,2.5,"MOSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_5","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,5,2.5,"PAVS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_5","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,5,2.5,"POCS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_5","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,5,2.5,"POSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_5","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,5,2.5,"PSSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_5","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,5,2.5,"UNKN",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_5","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,5,2.5,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_5","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,5,2.5,"LESP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_5","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,5,2.5,"SSSS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_5","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
"SfM","MAI-02505",12634,10,2.5,"CYPS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","PAV",20.63135,-156.4484,3.962206644,4.266992,1,"MAI-02505_10","CA",650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI",""
