OID_,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,FRAGMENT,JUVENILE,REMNANT,OLDDEAD,MORPH_CODE,JUV_SUBSTRATE,RDCAUSE_1,RD_1,RDCAUSE_2,RD_2,RDCAUSE_3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Mosaic_Issues,Shape_Length
1556,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,PVAR,0,0,0,0,10,EM,,,,,,,,,,,,,,,,,,0.079264683158963
1557,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,PSTE,0,0,0,0,15,KN,,DAMG,1,,,,,,,,,,,,,,,0.063320533892739
1558,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,PSTE,0,0,0,0,0,KN,,,,,,,,,,,,,,,,,,0.059616860387452
1559,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,PSTE,0,0,0,0,5,KN,,DAMG,2,,,,,,,,,,,,,,,0.067905301552604
1560,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,PPRO,0,0,0,0,8,MD,,GAST,2,,,,,,,,,,,,,,,0.117693883276098
1561,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,0,MD,,,,,,,,,,,,,,,,,,0.067265221183282
1562,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,PSTE,0,0,0,0,10,KN,,,,,,,,,,,,,,,,,,0.055282729073278
1563,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,PPRO,0,0,0,0,3,MD,,,,,,,,,,,,,,,,,,0.083905959610868
1564,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,POSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.109926247950270
1565,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,PMVC,0,0,0,0,0,BR,,FISH,2,,,,,,,,,,,,,,,0.133683394299414
1566,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,25,EM,,,,,,,,,,,,,,,,,,0.140071767188738
1567,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,FSTE,0,0,0,0,5,MD,,,,,,,,,,,,,,,,,,0.128130559405915
1568,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,PPRO,0,0,0,0,0,EM,,,,,,,,,,,,,,,,,,0.047548291473312
1569,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,PMVC,0,0,0,0,0,BR,,,,,,,,,,,,,,,,,,0.073522785930687
1570,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,PSTE,0,0,0,0,30,KN,,,,,,,,,,,,,,,,,,0.056668157714604
1571,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,PSTE,0,0,0,0,0,KN,,,,,,,,,,,,,,,,,,0.056530522854796
1572,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,PPRO,0,0,0,0,0,EM,,,,,,,,,,,,,,,,,,0.074577275006170
1573,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.096358965177099
1574,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,5,MD,,,,,,,,,,,,,,,,,,0.055975888304274
1575,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,FSTE,0,0,0,0,0,MD,,,,,,,,,,,,,,,,,,0.104003317385146
1576,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,FSTE,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.072684591571742
1577,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.115260834128733
1578,IGB,2023,RA2301,BAK-2070,A,10,2.5000000,1.0000000,0,FSTE,0,0,0,0,20,EM,,,,,,,,,,,,,,,,,,0.293468516278403
1579,IGB,2023,RA2301,BAK-2070,A,0,1.0000000,1.0000000,0,LESP,0,0,-1,0,0,EM,CCAH,,,,,,,,,,,,,,,,,0.045341592114021
1580,IGB,2023,RA2301,BAK-2070,A,0,1.0000000,1.0000000,0,PSSP,0,0,-1,0,0,KN,CCAH,,,,,,,,,,,,,,,,,0.042605751266095
1581,IGB,2023,RA2301,BAK-2070,A,0,1.0000000,1.0000000,0,PSSP,0,0,-1,0,0,EM,CCAR,,,,,,,,,,,,,,,,,0.032747061602234
1582,IGB,2023,RA2301,BAK-2070,A,0,1.0000000,1.0000000,0,PSSP,0,0,-1,0,0,EM,CCAR,,,,,,,,,,,,,,,,,0.036252723942835
1583,IGB,2023,RA2301,BAK-2070,A,5,1.0000000,1.0000000,0,PSSP,0,0,-1,0,0,KN,PESP,,,,,,,,,,,,,,,,,0.026475082632154
1584,IGB,2023,RA2301,BAK-2070,A,10,1.0000000,1.0000000,0,PSSP,0,0,-1,0,0,EM,CCAR,,,,,,,,,,,,,,,,,0.041173292904284
1585,IGB,2023,RA2301,BAK-2070,A,10,1.0000000,1.0000000,0,MOSP,0,0,-1,0,0,EM,PESP,,,,,,,,,,,,,,,,,0.024992999766423
1586,IGB,2023,RA2301,BAK-2070,A,10,1.0000000,1.0000000,0,PSSP,0,0,-1,0,0,KN,CCAR,,,,,,,,,,,,,,,,,0.033765367701043
1587,IGB,2023,RA2301,BAK-2070,A,10,1.0000000,1.0000000,0,POCS,0,0,-1,0,0,BR,CCAR,,,,,,,,,,,,,,,,,0.032918839557411
1588,IGB,2023,RA2301,BAK-2070,A,10,1.0000000,1.0000000,0,POSP,0,0,-1,0,0,EM,CCAR,,,,,,,,,,,,,,,,,0.027954428032634
1589,IGB,2023,RA2301,BAK-2070,A,10,1.0000000,1.0000000,0,PSSP,0,0,-1,0,0,EM,CCAR,,,,,,,,,,,,,,,,,0.037752483888564
1590,IGB,2023,RA2301,BAK-2070,A,10,1.0000000,1.0000000,0,PSTE,0,0,-1,0,0,KN,CCAR,,,,,,,,,,,,,,,,,0.031563586890009
1591,IGB,2023,RA2301,BAK-2070,A,0,2.5000000,1.0000000,0,POCS,0,0,0,0,0,BR,,,,,,,,,,,,,,,,,,0.069962919821007
1592,IGB,2023,RA2301,BAK-2070,A,0,2.5000000,1.0000000,0,POSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.052851584442602
1593,IGB,2023,RA2301,BAK-2070,A,0,1.0000000,1.0000000,0,POCS,0,0,-1,0,0,BR,CCAH,,,,,,,,,,,,,,,,,0.042227598327777
1594,IGB,2023,RA2301,BAK-2070,A,0,1.0000000,1.0000000,0,PSSP,0,0,-1,0,0,EM,CCAH,,,,,,,,,,,,,,,,,0.035628780022707
1595,IGB,2023,RA2301,BAK-2070,A,0,2.5000000,1.0000000,0,PPRO,0,0,0,0,3,EM,,,,,,,,,,,,,,,,,,0.067529622951556
1596,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PSTE,0,0,0,0,15,KN,,FISH,2,,,,,,,,,,,,,,,0.101685889091978
1597,JC,2023,RA2301,BAK-2075,A,0,1.0000000,1.0000000,0,PSTE,0,0,-1,0,,KN,CCAR,,,,,,,,,,,,,,,,,0.030956098194942
1598,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,AINT,0,0,0,0,8,AB,,,,,,,,,,,,,,,,,,0.580026638622246
1599,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PAVS,0,0,0,0,45,MD,,FISH,1,,,,,,,,,,,,,,,0.474580920570378
1600,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,ACSP,0,0,0,0,2,AB,,,,,,,,,,,,,,,,,,0.081907569806088
1601,JC,2023,RA2301,BAK-2075,A,0,1.0000000,1.0000000,0,PPRO,0,0,-1,0,,MD,TURFR,,,,,,,,,,,,,,,,,0.032931443564512
1602,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PMVC,0,0,0,0,3,BR,,FISH,1,,,,,,,,,,,,,,,0.197845822944460
1603,JC,2023,RA2301,BAK-2075,A,0,1.0000000,1.0000000,0,ASTS,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.022697355555340
1604,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,FO,,FISH,1,,,,,,,,,,,,,,,0.082508484554958
1605,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,1,EM,,,,,,,,,,,,,,,,,,0.067321467850415
1606,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,2,FO,,FISH,2,,,,,,,,,,,,,,,0.120989296623474
1607,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,FSTE,0,0,0,0,5,MD,,FISH,3,,,,,,,,,,,,,,,0.250644967432872
1608,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PCHI,0,0,0,0,2,EM,,,,,,,,,,,,,,,,,,0.087656432120275
1609,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,40,FO,,,,,,,,,,,,,,,,,,0.198698287866533
1610,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,POCS,0,0,0,0,20,BR,,TLS,5,,,,,,,,,,,,,,,0.272960527394957
1611,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PMVC,0,0,0,0,2,BR,,FISH,3,,,,,,,,,,,,,,,0.113251932782534
1612,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PMVC,0,0,0,0,0,BR,,,,,,,,,,,,,,,,,,0.150915341172330
1613,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,25,FO,,,,,,,,,,,,,,,,,,0.362074467027545
1614,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.081789057813996
1615,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PCHI,0,0,0,0,2,EM,,,,,,,,,,,,,,,,,,0.069427515815423
1616,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,FSTE,0,0,0,0,90,MD,,,,,,,,,,,,,,,,,,0.333649037343221
1617,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,LMYC,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.090342072428199
1618,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,1,FO,,,,,,,,,,,,,,,,,,0.155584477934746
1619,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,1,FO,,,,,,,,,,,,,,,,,,0.078960370658621
1620,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,0,FO,,,,,,,,,,,,,,,,,,0.069505827661259
1621,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,LMYC,0,0,0,0,1,EM,,,,,,,,,,,,,,,,,,0.060219348723648
1622,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,0,FO,,,,,,,,,,,,,,,,,,0.066520371823341
1623,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PSTE,0,0,0,0,15,KN,,,,,,,,,,,,,,,,,,0.049777504905177
1624,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PMVC,0,0,0,0,1,BR,,FISH,2,,,,,,,,,,,,,,,0.228521028615624
1625,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,2,FO,,,,,,,,,,,,,,,,,,0.180646533592784
1626,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,ACSP,0,0,0,0,0,AB,,,,,,,,,,,,,,,,,,0.193918668128476
1627,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,1,FO,,,,,,,,,,,,,,,,,,0.235248229537248
1628,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,LMYC,0,0,0,0,15,EM,,,,,,,,,,,,,,,,,,0.064760789746925
1629,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PAVS,0,0,0,0,1,EM,,,,,,,,,,,,,,,,,,0.114060773233084
1630,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PPRO,0,0,0,0,1,MD,,,,,,,,,,,,,,,,,,0.081743501111603
1631,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,POSP,0,0,0,0,2,EM,,FISH,1,,,,,,,,,,,,,,,0.141310438985056
1632,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PMVC,0,0,0,0,1,BR,,FISH,2,,,,,,,,,,,,,,,0.198544125851897
1633,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PAVS,0,0,0,0,20,MD,,FISH,1,,,,,,,,,,,,,,,0.568800112972932
1634,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,LESP,0,0,0,0,50,EM,,,,,,,,,,,,,,,,,,0.057767897381813
1635,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,1,FO,,,,,,,,,,,,,,,,,,0.315379850960090
1636,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,LMYC,0,0,0,0,2,EM,,,,,,,,,,,,,,,,,,0.080791706988110
1637,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,LINC,0,0,0,0,30,EM,,,,,,,,,,,,,,,,,,0.155151860326197
1638,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,LINC,0,0,0,0,0,EM,,,,,,,,,,,,,,,,,,0.053229033840539
1639,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,POSP,0,0,0,0,2,EM,,,,,,,,,,,,,,,,,,0.140457858457869
1640,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,3,FO,,,,,,,,,,,,,,,,,,0.130083127396586
1641,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PAVS,0,0,0,0,30,MD,,,,,,,,,,,,,,,,,,0.289348942229860
1642,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,2,FO,,,,,,,,,,,,,,,,,,0.087535250458972
1643,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PMVC,0,0,0,0,0,BR,,FISH,1,,,,,,,,,,,,,,,0.218934898638688
1644,JC,2023,RA2301,BAK-2075,A,0,1.0000000,1.0000000,0,MOSP,0,0,-1,0,,FO,TURFH,,,,,,,,,,,,,,,,,0.025689881117510
1645,JC,2023,RA2301,BAK-2075,A,0,1.0000000,1.0000000,0,MOSP,0,0,-1,0,,FO,PESP,,,,,,,,,,,,,,,,,0.027684290765762
1646,JC,2023,RA2301,BAK-2075,A,0,1.0000000,1.0000000,0,PSSP,0,0,-1,0,,KN,TURFH,,,,,,,,,,,,,,,,,0.027917736370453
1647,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,FO,,,,,,,,,,,,,,,,,,0.191671725122419
1648,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,0,FO,,,,,,,,,,,,,,,,,,0.049757913631765
1649,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PLOB,0,0,0,0,60,EM,,FISH,1,,,,,,,,,,,,,,,0.253172450903284
1650,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PDUE,0,0,0,0,15,ML,,,,,,,,,,,,,,,,,,0.061805178016801
1651,JC,2023,RA2301,BAK-2075,A,0,1.0000000,1.0000000,0,MOSP,0,0,-1,0,,FO,TURFH,,,,,,,,,,,,,,,,,0.014522052737629
1652,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PPRO,0,0,0,0,8,EM,,,,,,,,,,,,,,,,,,0.081302213417738
1653,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,FO,,GAST,2,,,,,,,,,,,,,,,0.138802919018742
1654,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,2,FO,,FISH,3,,,,,,,,,,,,,,,0.126258346888016
1655,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,10,FO,,,,,,,,,,,,,,,,,,0.270623446638999
1656,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,FO,,GAST,3,,,,,,,,,,,,,,,0.163144016509586
1657,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PMVC,0,0,0,0,2,BR,,FISH,2,,,,,,,,,,,,,,,0.108452799868798
1658,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,1,EM,,,,,,,,,,,,,,,,,,0.088861296563787
1659,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,POCS,0,0,0,0,2,BR,,,,,,,,,,,,,,,,,,0.275156772095712
1660,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,1,FO,,,,,,,,,,,,,,,,,,0.282663492083199
1661,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,LESP,0,0,0,0,30,EM,,,,,,,,,,,,,,,,,,0.149278598624409
1662,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,PCHI,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.091358632874154
1663,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,FO,,,,,,,,,,,,,,,,,,0.143555738496994
1664,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,3,FO,,,,,,,,,,,,,,,,,,0.183763436109189
1665,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,2,FO,,,,,,,,,,,,,,,,,,0.380220210970600
1666,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,POCS,0,0,0,0,0,BR,,,,,,,,,,,,,,,,,,0.345200230792203
1667,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,3,FO,,FISH,2,,,,,,,,,,,,,,,0.203726728023570
1668,JC,2023,RA2301,BAK-2075,A,0,1.0000000,1.0000000,0,MOSP,0,0,-1,0,,FO,PESP,,,,,,,,,,,,,,,,,0.023623082236949
1669,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,1,FO,,,,,,,,,,,,,,,,,,0.081058620763093
1670,JC,2023,RA2301,BAK-2075,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,3,FO,,,,,,,,,,,,,,,,,,0.148338161321222
1671,JC,2023,RA2301,BAK-2075,A,0,1.0000000,1.0000000,0,MOSP,0,0,-1,0,,FO,TURFR,,,,,,,,,,,,,,,,,0.032227317858912
1672,JC,2023,RA2301,BAK-2075,A,5,2.5000000,1.0000000,0,AINT,-1,0,0,0,10,AB,,FISH,2,TLS,1,,,,,,,,,,,,,7.074452256996347
1673,JC,2023,RA2301,BAK-2075,A,10,1.0000000,1.0000000,0,PAVS,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.047103715688160
1674,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,PAVS,0,0,0,0,2,EM,,,,,,,,,,,,,,,,,,0.074723824791519
1675,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,PSTE,0,0,0,0,3,KN,,,,,,,,,,,,,,,,,,0.062646069016550
1676,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,2,FO,,,,,,,,,,,,,,,,,,0.123749465607803
1677,JC,2023,RA2301,BAK-2075,A,10,1.0000000,1.0000000,0,MOSP,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.019641281794299
1678,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,1,FO,,,,,,,,,,,,,,,,,,0.118008008474924
1679,JC,2023,RA2301,BAK-2075,A,10,1.0000000,1.0000000,0,LESP,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.026590600116783
1680,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,1,EM,,GAST,10,,,,,,,,,,,,,,,0.064760480901134
1681,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,1,EM,,,,,,,,,,,,,,,,,,0.069673524318866
1682,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,PCHI,0,0,0,0,0,EM,,,,,,,,,,,,,,,,,,0.078501018000277
1683,JC,2023,RA2301,BAK-2075,A,10,1.0000000,1.0000000,0,UNKN,0,0,-1,0,,BR,TURFH,,,,,,,,,,,,,,,,,0.020640979032779
1684,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,3,EM,,,,,,,,,,,,,,,,,,0.069627077592105
1685,JC,2023,RA2301,BAK-2075,A,10,1.0000000,1.0000000,0,UNKN,0,0,-1,0,,BR,CCAH,,,,,,,,,,,,,,,,,0.044169333305626
1686,JC,2023,RA2301,BAK-2075,A,10,1.0000000,1.0000000,0,PAVS,0,0,-1,0,,EM,TURFH,,,,,,,,,,,,,,,,,0.043075050924909
1687,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.052269016486383
1688,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.072050331068300
1689,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,UNKN,0,0,0,0,50,BR,,,,,,,,,,,,,,,,,,0.061109818610357
1690,JC,2023,RA2301,BAK-2075,A,10,1.0000000,1.0000000,0,PDUE,0,0,-1,0,0,MD,TURFH,,,,,,,,,,,,,,,,,0.037157099704856
1691,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,PMVC,0,0,0,0,0,BR,,FISH,1,,,,,,,,,,,,,,,0.052012788248026
1692,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,45,EM,,,,,,,,,,,,,,,,,,0.112624776434183
1693,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,0,FO,,,,,,,,,,,,,,,,,,0.100421711265896
1694,JC,2023,RA2301,BAK-2075,A,10,1.0000000,1.0000000,0,MOSP,0,0,-1,0,,FO,CCAH,,,,,,,,,,,,,,,,,0.033762257784983
1695,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,1,FO,,,,,,,,,,,,,,,,,,0.115359828197018
1696,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,3,FO,,FISH,1,,,,,,,,,,,,,,,0.106266551408625
1697,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,PSTE,0,0,0,0,10,KN,,,,,,,,,,,,,,,,,,0.048549048028495
1698,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,2,FO,,FISH,1,,,,,,,,,,,,,,,0.139567689359339
1699,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,0,FO,,,,,,,,,,,,,,,,,,0.057354772925372
1700,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,15,EM,,,,,,,,,,,,,,,,,,0.112531685044452
1701,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,2,FO,,GAST,1,,,,,,,,,,,,,,,0.067102905957040
1702,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,PSTE,0,0,0,0,1,KN,,,,,,,,,,,,,,,,,,0.056755086949541
1703,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,LINC,0,0,0,0,1,EM,,,,,,,,,,,,,,,,,,0.062234475634908
1704,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,0,EM,,,,,,,,,,,,,,,,,,0.067993013209594
1705,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,8,EM,,,,,,,,,,,,,,,,,,0.094561302854542
1706,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,ACLA,0,0,0,0,1,TB,,,,,,,,,,,,,,,,,,0.127578406104101
1707,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,PSTE,0,0,0,0,2,KN,,FISH,1,,,,,,,,,,,,,,,0.072054423235281
1708,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,LESP,0,0,0,0,35,EM,,,,,,,,,,,,,,,,,,0.049977295402698
1709,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,PSTE,0,0,0,0,95,KN,,,,,,,,,,,,,,,,,,0.071112586358480
1710,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,PSTE,0,0,0,0,45,KN,,,,,,,,,,,,,,,,,,0.063531488125064
1711,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,PPRO,0,0,0,0,15,MD,,,,,,,,,,,,,,,,,,0.080705018231000
1712,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,PSTE,0,0,0,0,0,KN,,,,,,,,,,,,,,,,,,0.051565299948081
1713,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,PLOB,0,0,0,0,5,MD,,FISH,3,,,,,,,,,,,,,,,0.439795508972437
1714,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,PAVS,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.060419367085005
1715,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,PCHI,0,0,0,0,1,EM,,,,,,,,,,,,,,,,,,0.066800074814789
1716,JC,2023,RA2301,BAK-2075,A,10,1.0000000,1.0000000,0,MOSP,0,0,-1,0,,EM,PESP,,,,,,,,,,,,,,,,,0.017266151978714
1717,JC,2023,RA2301,BAK-2075,A,10,1.0000000,1.0000000,0,ASTS,0,0,-1,0,,EM,PESP,,,,,,,,,,,,,,,,,0.024364728956784
1718,JC,2023,RA2301,BAK-2075,A,10,1.0000000,1.0000000,0,POCS,0,0,-1,0,,KN,PESP,,,,,,,,,,,,,,,,,0.013118689405398
1719,JC,2023,RA2301,BAK-2075,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,1,EM,,,,,,,,,,,,,,,,,,0.113023227068109
