"METHOD","SITE","SITEVISITID","TRANSECTAREA_ad","GENUS_CODE","AdColCount","AdColDen","TRANSECTAREA_j","JuvColCount","JuvColDen","Ave.size","Ave.od","Ave.rd","AcuteDZ","ChronicDZ","BLE","AcuteDZ_prev","BLE_prev","ChronicDZ_prev","Adpres.abs","Juvpres.abs","OBS_YEAR","REGION","ISLAND","SEC_NAME","REEF_ZONE","DEPTH_BIN","HABITAT_CODE","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","AREA_HA","REP_CARD","RAMP_CURRENT","RAMP_BASIC","MARI2011","MARI2014","TUT10_12","AS_SANCTUARY","bA_BENTHIC_REP_CARD","bBENTHIC_SEC_CODE","bGEN_MHI_STRUCTURE","bPROTECTION_DS","NH","BENTHIC_BASIC","SAMOA_CLIMATE","BENTHIC_2018","NOTES","DB_RZ","STRATANAME","ANALYSIS_SCHEMA","DOMAIN_SCHEMA","ANALYSIS_YEAR"
"SfM","HAW-04294",13027,7.5,"LEPT",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.561026,-155.967373,13.10576044,15.23925632,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA",2019
"SfM","HAW-04294",13027,7.5,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.561026,-155.967373,13.10576044,15.23925632,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA",2019
"SfM","HAW-04294",13027,7.5,"MOSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.561026,-155.967373,13.10576044,15.23925632,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA",2019
"SfM","HAW-04294",13027,7.5,"PAVS",4,0.533333333333333,3,0,0,8.2024204,3,0,0,0,0,0,0,0,1,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.561026,-155.967373,13.10576044,15.23925632,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA",2019
"SfM","HAW-04294",13027,7.5,"POCS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.561026,-155.967373,13.10576044,15.23925632,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA",2019
"SfM","HAW-04294",13027,7.5,"POSP",181,24.1333333333333,3,38,12.6666666666667,15.5973760441989,15.6740331491713,0.287292817679558,0.8,0,0,3.31491712707182,0,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.561026,-155.967373,13.10576044,15.23925632,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA",2019
"SfM","HAW-04294",13027,7.5,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.561026,-155.967373,13.10576044,15.23925632,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA",2019
"SfM","HAW-04294",13027,7.5,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.561026,-155.967373,13.10576044,15.23925632,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA",2019
"SfM","HAW-04294",13027,7.5,"SSSS",185,24.6666666666667,3,38,12.6666666666667,15.5567444197802,15.6043956043956,0.285714285714286,0.8,0,0,3.24324324324324,0,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.561026,-155.967373,13.10576044,15.23925632,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA_Mid_Forereef","HAW_KONA",2019
"SfM","HAW-04296",13025,7.5,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","RRB",19.641879,-156.013599,22.24931423,22.85888449,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA",2019
"SfM","HAW-04296",13025,7.5,"CYPS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","RRB",19.641879,-156.013599,22.24931423,22.85888449,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA",2019
"SfM","HAW-04296",13025,7.5,"CYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","RRB",19.641879,-156.013599,22.24931423,22.85888449,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA",2019
"SfM","HAW-04296",13025,7.5,"FUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","RRB",19.641879,-156.013599,22.24931423,22.85888449,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA",2019
"SfM","HAW-04296",13025,7.5,"LEPT",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","RRB",19.641879,-156.013599,22.24931423,22.85888449,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA",2019
"SfM","HAW-04296",13025,7.5,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","RRB",19.641879,-156.013599,22.24931423,22.85888449,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA",2019
"SfM","HAW-04296",13025,7.5,"MOSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","RRB",19.641879,-156.013599,22.24931423,22.85888449,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA",2019
"SfM","HAW-04296",13025,7.5,"PAVS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","RRB",19.641879,-156.013599,22.24931423,22.85888449,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA",2019
"SfM","HAW-04296",13025,7.5,"POCS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","RRB",19.641879,-156.013599,22.24931423,22.85888449,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA",2019
"SfM","HAW-04296",13025,7.5,"POSP",37,4.93333333333333,3,24,8,10.4850291054054,41.1891891891892,0.027027027027027,0,0,0,0,0,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","RRB",19.641879,-156.013599,22.24931423,22.85888449,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA",2019
"SfM","HAW-04296",13025,7.5,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","RRB",19.641879,-156.013599,22.24931423,22.85888449,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA",2019
"SfM","HAW-04296",13025,7.5,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","RRB",19.641879,-156.013599,22.24931423,22.85888449,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA",2019
"SfM","HAW-04296",13025,7.5,"SSSS",37,4.93333333333333,3,24,8,10.4850291054054,41.1891891891892,0.027027027027027,0,0,0,0,0,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","RRB",19.641879,-156.013599,22.24931423,22.85888449,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA_Deep_Forereef","HAW_KONA",2019
"SfM","HAW-04299",13064,10,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.451268,-155.921941,3.657421518,4.266991771,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA",2019
"SfM","HAW-04299",13064,10,"CYPS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.451268,-155.921941,3.657421518,4.266991771,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA",2019
"SfM","HAW-04299",13064,10,"CYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.451268,-155.921941,3.657421518,4.266991771,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA",2019
"SfM","HAW-04299",13064,10,"FUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.451268,-155.921941,3.657421518,4.266991771,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA",2019
"SfM","HAW-04299",13064,10,"LEPT",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.451268,-155.921941,3.657421518,4.266991771,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA",2019
"SfM","HAW-04299",13064,10,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.451268,-155.921941,3.657421518,4.266991771,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA",2019
"SfM","HAW-04299",13064,10,"MOSP",1,0.1,3,0,0,9.1974128,85,0,0,0,0.1,0,100,0,1,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.451268,-155.921941,3.657421518,4.266991771,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA",2019
"SfM","HAW-04299",13064,10,"PAVS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.451268,-155.921941,3.657421518,4.266991771,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA",2019
"SfM","HAW-04299",13064,10,"POCS",0,0,3,7,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.451268,-155.921941,3.657421518,4.266991771,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA",2019
"SfM","HAW-04299",13064,10,"POSP",12,1.2,3,5,1.66666666666667,8.2316762,20.1666666666667,0,0,0,0,0,0,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.451268,-155.921941,3.657421518,4.266991771,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA",2019
"SfM","HAW-04299",13064,10,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.451268,-155.921941,3.657421518,4.266991771,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA",2019
"SfM","HAW-04299",13064,10,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.451268,-155.921941,3.657421518,4.266991771,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA",2019
"SfM","HAW-04299",13064,10,"SSSS",13,1.3,3,12,4,8.30596363076923,25.1538461538462,0,0,0,0.1,0,7.69230769230769,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.451268,-155.921941,3.657421518,4.266991771,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA","","Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA_Shallow_Forereef","HAW_KONA",2019
"SfM","KAU-02115",13116,10,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kauai","KAU_EAST","Forereef","Mid","PAV",21.927625,-159.652355,9.448338921,9.753124048,5602.631417,"Kaa-Nii","KAU_EAST","KAU_EAST","NOT","NOT","NOT","NOT","KAU_SI","KAU_EA","SI","OPEN",22411,"KAU_SIEA_SI_OPEN","NOT","KAU_EAST","","Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST",2019
"SfM","KAU-02115",13116,10,"CYPS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kauai","KAU_EAST","Forereef","Mid","PAV",21.927625,-159.652355,9.448338921,9.753124048,5602.631417,"Kaa-Nii","KAU_EAST","KAU_EAST","NOT","NOT","NOT","NOT","KAU_SI","KAU_EA","SI","OPEN",22411,"KAU_SIEA_SI_OPEN","NOT","KAU_EAST","","Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST",2019
"SfM","KAU-02115",13116,10,"CYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kauai","KAU_EAST","Forereef","Mid","PAV",21.927625,-159.652355,9.448338921,9.753124048,5602.631417,"Kaa-Nii","KAU_EAST","KAU_EAST","NOT","NOT","NOT","NOT","KAU_SI","KAU_EA","SI","OPEN",22411,"KAU_SIEA_SI_OPEN","NOT","KAU_EAST","","Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST",2019
"SfM","KAU-02115",13116,10,"FUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kauai","KAU_EAST","Forereef","Mid","PAV",21.927625,-159.652355,9.448338921,9.753124048,5602.631417,"Kaa-Nii","KAU_EAST","KAU_EAST","NOT","NOT","NOT","NOT","KAU_SI","KAU_EA","SI","OPEN",22411,"KAU_SIEA_SI_OPEN","NOT","KAU_EAST","","Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST",2019
"SfM","KAU-02115",13116,10,"LEPT",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kauai","KAU_EAST","Forereef","Mid","PAV",21.927625,-159.652355,9.448338921,9.753124048,5602.631417,"Kaa-Nii","KAU_EAST","KAU_EAST","NOT","NOT","NOT","NOT","KAU_SI","KAU_EA","SI","OPEN",22411,"KAU_SIEA_SI_OPEN","NOT","KAU_EAST","","Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST",2019
"SfM","KAU-02115",13116,10,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kauai","KAU_EAST","Forereef","Mid","PAV",21.927625,-159.652355,9.448338921,9.753124048,5602.631417,"Kaa-Nii","KAU_EAST","KAU_EAST","NOT","NOT","NOT","NOT","KAU_SI","KAU_EA","SI","OPEN",22411,"KAU_SIEA_SI_OPEN","NOT","KAU_EAST","","Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST",2019
"SfM","KAU-02115",13116,10,"MOSP",25,2.5,3,23,7.66666666666667,10.419582472,20.4,0,0,0,0.3,0,12,0,1,1,2019,"MHI","Kauai","KAU_EAST","Forereef","Mid","PAV",21.927625,-159.652355,9.448338921,9.753124048,5602.631417,"Kaa-Nii","KAU_EAST","KAU_EAST","NOT","NOT","NOT","NOT","KAU_SI","KAU_EA","SI","OPEN",22411,"KAU_SIEA_SI_OPEN","NOT","KAU_EAST","","Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST",2019
"SfM","KAU-02115",13116,10,"PAVS",1,0.1,3,2,0.666666666666667,5.4612269,0,0,0,0,0,0,0,0,1,1,2019,"MHI","Kauai","KAU_EAST","Forereef","Mid","PAV",21.927625,-159.652355,9.448338921,9.753124048,5602.631417,"Kaa-Nii","KAU_EAST","KAU_EAST","NOT","NOT","NOT","NOT","KAU_SI","KAU_EA","SI","OPEN",22411,"KAU_SIEA_SI_OPEN","NOT","KAU_EAST","","Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST",2019
"SfM","KAU-02115",13116,10,"POCS",4,0.4,3,1,0.333333333333333,6.498795325,0.25,0,0,0,0,0,0,0,1,1,2019,"MHI","Kauai","KAU_EAST","Forereef","Mid","PAV",21.927625,-159.652355,9.448338921,9.753124048,5602.631417,"Kaa-Nii","KAU_EAST","KAU_EAST","NOT","NOT","NOT","NOT","KAU_SI","KAU_EA","SI","OPEN",22411,"KAU_SIEA_SI_OPEN","NOT","KAU_EAST","","Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST",2019
"SfM","KAU-02115",13116,10,"POSP",38,3.8,3,29,9.66666666666667,10.4023773684211,24.8947368421053,0.0526315789473684,0,0,0.1,0,2.63157894736842,0,1,1,2019,"MHI","Kauai","KAU_EAST","Forereef","Mid","PAV",21.927625,-159.652355,9.448338921,9.753124048,5602.631417,"Kaa-Nii","KAU_EAST","KAU_EAST","NOT","NOT","NOT","NOT","KAU_SI","KAU_EA","SI","OPEN",22411,"KAU_SIEA_SI_OPEN","NOT","KAU_EAST","","Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST",2019
"SfM","KAU-02115",13116,10,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Kauai","KAU_EAST","Forereef","Mid","PAV",21.927625,-159.652355,9.448338921,9.753124048,5602.631417,"Kaa-Nii","KAU_EAST","KAU_EAST","NOT","NOT","NOT","NOT","KAU_SI","KAU_EA","SI","OPEN",22411,"KAU_SIEA_SI_OPEN","NOT","KAU_EAST","","Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST",2019
"SfM","KAU-02115",13116,10,"UNKN",1,0.1,3,5,1.66666666666667,6.8755363,10,0,0,0,0,0,0,0,1,1,2019,"MHI","Kauai","KAU_EAST","Forereef","Mid","PAV",21.927625,-159.652355,9.448338921,9.753124048,5602.631417,"Kaa-Nii","KAU_EAST","KAU_EAST","NOT","NOT","NOT","NOT","KAU_SI","KAU_EA","SI","OPEN",22411,"KAU_SIEA_SI_OPEN","NOT","KAU_EAST","","Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST_Mid_Forereef","KAU_EAST",2019
